day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
4,143800,VEV_5100,162,29,,,,,167,29,,,,,164.5,-4080.9140625
4,143800,HYDROGEL_PACK,10025,11,10022,24,,,10041,11,10043,24,,,10033.0,3254.5
4,143900,VELVETFRUIT_EXTRACT,5257,21,5256,45,,,5262,66,,,,,5259.5,4157.5
4,143900,VEV_6000,0,15,,,,,1,15,,,,,0.5,0.0
4,143900,VEV_5000,257,6,256,17,,,263,6,264,17,,,260.0,0.0
4,143900,VEV_5100,163,6,162,17,,,167,23,,,,,165.0,-4136.15625
4,143900,HYDROGEL_PACK,10025,10,10022,28,,,10041,10,10043,28,,,10033.0,3246.375
4,143900,VEV_4000,1249,14,1246,15,,,1270,14,1272,15,,,1259.5,0.0
4,143900,VEV_5200,85,6,84,17,,,87,6,88,17,,,86.0,3691.8046875
4,143900,VEV_5300,33,15,,,,,35,15,,,,,34.0,3210.087890625
4,143900,VEV_5400,7,15,,,,,9,15,,,,,8.0,616.28466796875
4,143900,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,143900,VEV_4500,751,6,749,17,,,767,6,769,17,,,759.0,0.0
4,143900,VEV_5500,1,15,,,,,2,15,,,,,1.5,0.0
4,144000,VEV_4000,1248,13,1246,28,,,1269,13,1272,28,,,1258.5,0.0
4,144000,VEV_5200,84,31,,,,,87,31,,,,,85.5,3750.99609375
4,144000,VEV_5300,33,27,,,,,35,27,,,,,34.0,3174.5517578125
4,144000,VEV_5400,7,27,,,,,9,27,,,,,8.0,602.45654296875
4,144000,VEV_6500,0,12,,,,,1,12,,,,,0.5,0.0
4,144000,VEV_5500,1,27,,,,,2,27,,,,,1.5,0.0
4,144000,VEV_6000,0,27,,,,,1,27,,,,,0.5,0.0
4,144000,VEV_5000,257,12,256,19,,,263,12,264,19,,,260.0,0.0
4,144000,HYDROGEL_PACK,10021,10,10019,20,,,10037,10,10040,20,,,10029.0,3474.25
4,144000,VEV_5100,162,31,,,,,167,31,,,,,164.5,-4061.78515625
4,144000,VEV_4500,751,12,749,19,,,767,12,769,19,,,759.0,0.0
4,144000,VELVETFRUIT_EXTRACT,5256,72,,,,,5261,22,5262,50,,,5258.5,4213.125
4,144100,VEV_4500,750,8,748,13,,,767,8,768,13,,,758.5,0.0
4,144100,VEV_5200,84,21,,,,,87,21,,,,,85.5,3816.01171875
4,144100,VEV_5300,33,20,,,,,35,20,,,,,34.0,3136.1005859375
4,144100,VEV_5400,7,20,,,,,9,20,,,,,8.0,587.987060546875
4,144100,VEV_6500,0,11,,,,,1,11,,,,,0.5,0.0
4,144100,VEV_5500,1,20,,,,,2,20,,,,,1.5,0.0
4,144100,VELVETFRUIT_EXTRACT,5256,18,5255,37,,,5261,18,5262,37,,,5258.5,4283.125
4,144100,VEV_6000,0,20,,,,,1,20,,,,,0.5,0.0
4,144100,VEV_5000,256,21,,,,,263,21,,,,,259.5,0.0
4,144100,HYDROGEL_PACK,10022,13,10020,30,,,10038,13,10041,30,,,10030.0,3405.5625
4,144100,VEV_5100,162,21,,,,,166,8,167,13,,,164.0,-3971.1640625
4,144100,VEV_4000,1248,9,1245,18,,,1269,9,1272,18,,,1258.5,0.0
4,144200,VEV_4500,749,12,747,20,,,765,12,767,20,,,757.0,0.0
4,144200,VELVETFRUIT_EXTRACT,5255,22,5254,31,,,5260,22,5261,31,,,5257.5,4503.125
4,144200,VEV_5200,83,32,,,,,86,32,,,,,84.5,4044.49609375
4,144200,VEV_5300,33,24,,,,,35,24,,,,,34.0,3007.6015625
4,144200,VEV_5400,7,24,,,,,8,24,,,,,7.5,542.488525390625
4,144200,VEV_6500,0,14,,,,,1,14,,,,,0.5,0.0
4,144200,VEV_5500,1,24,,,,,2,24,,,,,1.5,0.0
4,144200,VEV_6000,0,24,,,,,1,24,,,,,0.5,0.0
4,144200,VEV_5000,255,32,,,,,262,32,,,,,258.5,0.0
4,144200,HYDROGEL_PACK,10022,15,10019,29,,,10038,15,10040,29,,,10030.0,3442.0
4,144200,VEV_4000,1247,9,1244,20,,,1268,9,1270,20,,,1257.5,0.0
4,144200,VEV_5100,161,32,,,,,165,12,166,20,,,163.0,-3675.55859375
4,144300,VEV_6000,0,18,,,,,1,18,,,,,0.5,0.0
4,144300,VEV_5000,255,11,254,18,,,261,29,,,,,258.0,0.0
4,144300,HYDROGEL_PACK,10023,13,10021,30,,,10039,13,10042,30,,,10031.0,3394.0625
4,144300,VEV_4000,1246,15,1243,23,,,1267,15,1270,23,,,1256.5,0.0
4,144300,VEV_5100,160,29,,,,,165,29,,,,,162.5,-3452.515625
4,144300,VELVETFRUIT_EXTRACT,5254,21,5253,32,,,5259,21,5260,32,,,5256.5,4667.125
4,144300,VEV_4500,748,11,747,18,,,765,11,767,18,,,756.5,0.0
4,144300,VEV_5200,83,29,,,,,86,29,,,,,84.5,4209.28515625
4,144300,VEV_5300,32,18,,,,,34,18,,,,,33.0,2916.78515625
4,144300,VEV_5400,7,18,,,,,8,18,,,,,7.5,516.446044921875
4,144300,VEV_6500,0,12,,,,,1,12,,,,,0.5,0.0
4,144300,VEV_5500,1,18,,,,,2,18,,,,,1.5,0.0
4,144400,VEV_5200,82,26,,,,,85,26,,,,,83.5,4413.484375
4,144400,VEV_5300,32,27,,,,,34,27,,,,,33.0,2796.98828125
4,144400,VEV_5400,7,27,,,,,8,27,,,,,7.5,477.567626953125
4,144400,VEV_6500,0,10,,,,,1,10,,,,,0.5,0.0
4,144400,VEV_5500,1,27,,,,,2,27,,,,,1.5,0.0
4,144400,VEV_6000,0,27,,,,,1,27,,,,,0.5,0.0
4,144400,VEV_5000,254,11,253,15,,,260,26,,,,,257.0,0.0
4,144400,HYDROGEL_PACK,10022,11,10020,30,,,10039,11,10041,30,,,10030.5,3431.6875
4,144400,VEV_4000,1245,10,1242,18,,,1266,10,1269,18,,,1255.5,0.0
4,144400,VEV_5100,159,26,,,,,164,26,,,,,161.5,-3173.0
4,144400,VEV_4500,747,11,746,15,,,764,11,765,15,,,755.5,0.0
4,144400,VELVETFRUIT_EXTRACT,5253,21,5252,38,,,5258,21,5259,38,,,5255.5,4873.375
4,144500,VEV_4500,748,10,746,20,,,764,10,766,20,,,756.0,0.0
4,144500,VEV_5200,83,10,82,20,,,85,30,,,,,84.0,4311.34375
4,144500,VEV_5300,32,19,,,,,34,19,,,,,33.0,2848.9853515625
4,144500,VEV_5400,7,19,,,,,8,19,,,,,7.5,493.722412109375
4,144500,VEV_6500,0,13,,,,,1,13,,,,,0.5,0.0
4,144500,VEV_5500,1,19,,,,,2,19,,,,,1.5,0.0
4,144500,VEV_6000,0,19,,,,,1,19,,,,,0.5,0.0
4,144500,VEV_5000,254,10,253,20,,,260,10,261,20,,,257.0,0.0
4,144500,HYDROGEL_PACK,10024,10,10021,30,,,10040,10,10042,30,,,10032.0,3374.125
4,144500,VEV_4000,1245,11,1243,20,,,1267,11,1269,20,,,1256.0,0.0
4,144500,VEV_5100,160,30,,,,,164,10,165,20,,,162.0,-3310.890625
4,144500,VELVETFRUIT_EXTRACT,5253,66,,,,,5259,66,,,,,5256.0,4770.125
4,144600,VEV_4500,749,7,747,23,,,765,7,767,23,,,757.0,0.0
4,144600,VELVETFRUIT_EXTRACT,5254,60,,,,,5259,22,5260,38,,,5256.5,4643.625
4,144600,VEV_5200,83,30,,,,,86,30,,,,,84.5,4188.771484375
4,144600,VEV_5300,32,21,,,,,34,21,,,,,33.0,2921.126953125
4,144600,VEV_5400,7,21,,,,,8,21,,,,,7.5,522.4619140625
4,144600,VEV_6500,0,17,,,,,1,17,,,,,0.5,0.0
4,144600,VEV_5500,1,21,,,,,2,21,,,,,1.5,0.0
4,144600,VEV_6000,0,21,,,,,1,21,,,,,0.5,0.0
4,144600,VEV_5000,255,7,254,23,,,261,30,,,,,258.0,0.0
4,144600,HYDROGEL_PACK,10024,10,10022,25,,,10040,10,10043,25,,,10032.0,3323.25
4,144600,VEV_4000,1246,15,1244,25,,,1267,15,1270,25,,,1256.5,0.0
4,144600,VEV_5100,161,7,160,23,,,165,30,,,,,163.0,-3481.3359375
4,144700,VEV_6000,0,21,,,,,1,21,,,,,0.5,0.0
4,144700,VEV_5000,254,9,253,17,,,260,9,261,17,,,257.0,0.0
4,144700,HYDROGEL_PACK,10027,15,10025,26,,,10043,15,10046,26,,,10035.0,3174.625
4,144700,VEV_4000,1246,11,1243,26,,,1267,11,1269,26,,,1256.5,0.0
4,144700,VEV_5100,160,26,,,,,164,9,165,17,,,162.0,-3336.59375
4,144700,VELVETFRUIT_EXTRACT,5254,19,5253,43,,,5259,62,,,,,5256.5,4752.5
4,144700,VEV_4500,748,9,746,17,,,764,9,766,17,,,756.0,0.0
4,144700,VEV_5300,32,21,,,,,34,21,,,,,33.0,2863.6435546875
4,144700,VEV_5200,83,9,82,17,,,85,26,,,,,84.0,4301.8984375
4,144700,VEV_5500,1,21,,,,,2,21,,,,,1.5,0.0
4,144700,VEV_5400,7,21,,,,,8,21,,,,,7.5,498.387939453125
4,144700,VEV_6500,0,15,,,,,1,15,,,,,0.5,0.0
4,144800,VEV_5300,32,26,,,,,34,26,,,,,33.0,2852.5068359375
4,144800,VEV_5200,83,9,82,15,,,85,24,,,,,84.0,4316.41796875
4,144800,VEV_5500,1,26,,,,,2,26,,,,,1.5,0.0
4,144800,VEV_5400,7,26,,,,,8,26,,,,,7.5,496.69140625
4,144800,VEV_6500,0,18,,,,,1,18,,,,,0.5,0.0
4,144800,VEV_6000,0,26,,,,,1,26,,,,,0.5,0.0
4,144800,VEV_5100,160,24,,,,,164,9,165,15,,,162.0,-3315.44140625
4,144800,HYDROGEL_PACK,10028,12,10025,22,,,10044,12,10047,22,,,10036.0,3124.0625
4,144800,VEV_4000,1246,11,1243,28,,,1267,11,1269,28,,,1256.5,0.0
4,144800,VEV_5000,254,9,253,15,,,260,9,261,15,,,257.0,0.0
4,144800,VEV_4500,748,9,746,15,,,764,9,766,15,,,756.0,0.0
4,144800,VELVETFRUIT_EXTRACT,5253,52,,,,,5259,52,,,,,5256.0,4766.0
4,144900,VEV_4500,748,6,746,12,,,764,6,766,12,,,756.0,0.0
4,144900,VEV_5300,32,18,,,,,34,18,,,,,33.0,2881.099609375
4,144900,VEV_5200,83,18,,,,,85,6,86,12,,,84.0,4253.806640625
4,144900,VEV_5500,1,18,,,,,2,18,,,,,1.5,0.0
4,144900,VEV_5400,7,18,,,,,8,18,,,,,7.5,507.85205078125
4,144900,VEV_6500,0,11,,,,,1,11,,,,,0.5,0.0
4,144900,VEV_6000,0,18,,,,,1,18,,,,,0.5,0.0
4,144900,VEV_5100,160,18,,,,,164,6,165,12,,,162.0,-3400.20703125
4,144900,HYDROGEL_PACK,10027,13,10025,23,,,10043,13,10046,23,,,10035.0,3162.1875
4,144900,VEV_4000,1246,15,1243,19,,,1267,15,1269,19,,,1256.5,0.0
4,144900,VEV_5000,254,18,,,,,261,18,,,,,257.5,0.0
4,144900,VELVETFRUIT_EXTRACT,5254,23,5253,48,,,5259,23,5260,48,,,5256.5,4703.25
4,145000,VEV_4500,749,7,747,16,,,766,7,767,16,,,757.5,0.0
4,145000,VELVETFRUIT_EXTRACT,5255,22,5254,40,,,5260,22,5261,40,,,5257.5,4493.5
4,145000,VEV_5300,33,24,,,,,35,24,,,,,34.0,3001.26953125
4,145000,VEV_5200,83,23,,,,,86,23,,,,,84.5,4044.87109375
4,145000,VEV_5500,1,24,,,,,2,24,,,,,1.5,0.0
4,145000,VEV_5400,7,24,,,,,8,24,,,,,7.5,546.72900390625
4,145000,VEV_6500,0,14,,,,,1,14,,,,,0.5,0.0
4,145000,VEV_6000,0,24,,,,,1,24,,,,,0.5,0.0
4,145000,VEV_5100,161,23,,,,,165,7,166,16,,,163.0,-3683.7734375
4,145000,HYDROGEL_PACK,10027,12,10024,27,,,10043,12,10045,27,,,10035.0,3194.6875
4,145000,VEV_4000,1247,7,1244,30,,,1268,7,1271,30,,,1257.5,0.0
4,145000,VEV_5000,255,23,,,,,262,23,,,,,258.5,0.0
4,145100,VEV_6000,0,17,,,,,1,17,,,,,0.5,0.0
4,145100,VEV_5100,161,6,160,19,,,165,25,,,,,163.0,-3569.71875
4,145100,VEV_4000,1246,8,1244,20,,,1268,8,1270,20,,,1257.0,0.0
4,145100,VEV_5000,255,6,254,19,,,261,6,262,19,,,258.0,0.0
4,145100,VELVETFRUIT_EXTRACT,5254,67,,,,,5260,67,,,,,5257.0,4580.5
4,145100,VEV_4500,749,6,747,19,,,765,6,767,19,,,757.0,0.0
4,145100,VEV_5300,33,5,32,12,,,34,17,,,,,33.5,2949.7802734375
4,145100,VEV_5200,83,25,,,,,86,25,,,,,84.5,4124.8125
4,145100,HYDROGEL_PACK,10025,13,10022,21,,,10041,13,10043,21,,,10033.0,3313.25
4,145100,VEV_5500,1,17,,,,,2,17,,,,,1.5,0.0
4,145100,VEV_5400,7,17,,,,,8,17,,,,,7.5,530.142333984375
4,145100,VEV_6500,0,17,,,,,1,17,,,,,0.5,0.0
4,145200,VEV_5300,33,27,,,,,35,27,,,,,34.0,3141.0859375
4,145200,VEV_5200,84,24,,,,,87,24,,,,,85.5,3788.16796875
4,145200,VEV_5500,1,27,,,,,2,27,,,,,1.5,0.0
4,145200,VEV_5400,7,27,,,,,9,27,,,,,8.0,592.113037109375
4,145200,VEV_6500,0,12,,,,,1,12,,,,,0.5,0.0
4,145200,VEV_6000,0,27,,,,,1,27,,,,,0.5,0.0
4,145200,VEV_5100,162,24,,,,,167,24,,,,,164.5,-4019.484375
4,145200,VEV_4000,1248,8,1246,19,,,1269,8,1272,19,,,1258.5,0.0
4,145200,VEV_5000,257,12,256,12,,,263,24,,,,,260.0,0.0
4,145200,HYDROGEL_PACK,10025,15,10023,23,,,10041,15,10044,23,,,10033.0,3273.0
4,145200,VEV_4500,751,12,749,12,,,767,12,769,12,,,759.0,0.0
4,145200,VELVETFRUIT_EXTRACT,5256,62,,,,,5261,21,5262,41,,,5258.5,4247.125
4,145300,VEV_4500,751,6,749,13,,,767,6,769,13,,,759.0,0.0
4,145300,VEV_6500,0,17,,,,,1,17,,,,,0.5,0.0
4,145300,VEV_5300,33,18,,,,,35,18,,,,,34.0,3130.138671875
4,145300,VEV_5200,84,19,,,,,87,19,,,,,85.5,3797.501953125
4,145300,HYDROGEL_PACK,10025,13,10023,24,,,10041,13,10044,24,,,10033.0,3275.125
4,145300,VEV_5500,1,18,,,,,2,18,,,,,1.5,0.0
4,145300,VEV_5400,7,18,,,,,9,18,,,,,8.0,588.53125
4,145300,VEV_6000,0,18,,,,,1,18,,,,,0.5,0.0
4,145300,VEV_4000,1248,7,1246,26,,,1269,7,1272,26,,,1258.5,0.0
4,145300,VEV_5100,162,19,,,,,167,19,,,,,164.5,-4003.55078125
4,145300,VELVETFRUIT_EXTRACT,5256,19,5255,43,,,5258,6,5261,19,5262,43,5257.0,4260.5
4,145300,VEV_5000,257,6,256,13,,,263,19,,,,,260.0,0.0
4,145400,HYDROGEL_PACK,10024,13,10022,24,,,10040,13,10043,24,,,10032.0,3331.4375
4,145400,VEV_4500,751,10,749,17,,,767,10,769,17,,,759.0,0.0
4,145400,VELVETFRUIT_EXTRACT,5256,59,,,,,5258,8,5261,18,5262,41,5257.0,4201.25
4,145400,VEV_6500,0,15,,,,,1,15,,,,,0.5,0.0
4,145400,VEV_5300,33,20,,,,,35,20,,,,,34.0,3159.3955078125
4,145400,VEV_5200,84,27,,,,,87,27,,,,,85.5,3728.998046875
4,145400,VEV_5500,1,20,,,,,2,20,,,,,1.5,0.0
4,145400,VEV_5400,7,20,,,,,9,20,,,,,8.0,599.08251953125
4,145400,VEV_4000,1248,9,1246,21,,,1269,9,1272,21,,,1258.5,0.0
4,145400,VEV_5100,162,27,,,,,167,27,,,,,164.5,-4082.83984375
4,145400,VEV_5000,257,10,256,17,,,263,10,264,17,,,260.0,0.0
4,145400,VEV_6000,0,20,,,,,1,20,,,,,0.5,0.0
4,145500,VEV_4000,1248,7,1245,17,,,1269,7,1272,17,,,1258.5,0.0
4,145500,VEV_5100,162,34,,,,,166,10,167,24,,,164.0,-3967.9140625
4,145500,VELVETFRUIT_EXTRACT,5256,20,5255,42,,,5261,20,5262,42,,,5258.5,4287.5
4,145500,VEV_5000,256,34,,,,,263,34,,,,,259.5,0.0
4,145500,VEV_6000,0,30,,,,,1,30,,,,,0.5,0.0
4,145500,VEV_4500,750,10,748,24,,,767,10,768,24,,,758.5,0.0
4,145500,VEV_6500,0,18,,,,,1,18,,,,,0.5,0.0
4,145500,VEV_5300,33,30,,,,,35,30,,,,,34.0,3107.5791015625
4,145500,VEV_5200,84,34,,,,,87,34,,,,,85.5,3823.15234375
4,145500,HYDROGEL_PACK,10023,10,10021,20,,,10039,10,10042,20,,,10031.0,3387.0
4,145500,VEV_5500,1,30,,,,,2,30,,,,,1.5,0.0
4,145500,VEV_5400,7,30,,,,,9,30,,,,,8.0,585.53125
4,145600,VEV_6500,0,13,,,,,1,13,,,,,0.5,0.0
4,145600,VEV_5300,33,22,,,,,35,22,,,,,34.0,3003.0380859375
4,145600,VEV_5200,84,6,83,22,,,86,28,,,,,85.0,4006.625
4,145600,VEV_5500,1,22,,,,,2,22,,,,,1.5,0.0
4,145600,VEV_5400,7,22,,,,,8,22,,,,,7.5,550.8857421875
4,145600,VEV_4000,1247,7,1244,16,,,1268,7,1271,16,,,1257.5,0.0
4,145600,VEV_5100,161,28,,,,,166,28,,,,,163.5,-3724.265625
4,145600,VEV_5000,256,6,255,22,,,262,28,,,,,259.0,0.0
4,145600,VEV_6000,0,22,,,,,1,22,,,,,0.5,0.0
4,145600,HYDROGEL_PACK,10023,11,10020,26,,,10039,11,10041,26,,,10031.0,3436.4375
4,145600,VEV_4500,749,6,748,22,,,766,6,768,22,,,757.5,0.0
4,145600,VELVETFRUIT_EXTRACT,5255,16,5254,42,,,5260,16,5261,42,,,5257.5,4468.0
4,145700,VEV_4500,751,7,749,18,,,767,7,769,18,,,759.0,0.0
4,145700,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,145700,VEV_5300,33,17,,,,,35,17,,,,,34.0,3119.48828125
4,145700,VEV_5200,84,25,,,,,87,25,,,,,85.5,3780.935546875
4,145700,HYDROGEL_PACK,10022,13,10020,28,,,10030,10,10039,13,10041,28,10026.0,3446.1875
4,145700,VEV_5500,1,17,,,,,2,17,,,,,1.5,0.0
4,145700,VEV_5400,7,17,,,,,9,17,,,,,8.0,592.379638671875
4,145700,VEV_4000,1248,8,1246,18,,,1269,8,1272,18,,,1258.5,0.0
4,145700,VEV_5100,162,25,,,,,167,25,,,,,164.5,-4025.90234375
4,145700,VELVETFRUIT_EXTRACT,5256,66,,,,,5261,18,5262,48,,,5258.5,4246.25
4,145700,VEV_5000,257,7,256,18,,,263,25,,,,,260.0,0.0
4,145700,VEV_6000,0,17,,,,,1,17,,,,,0.5,0.0
4,145800,HYDROGEL_PACK,10021,13,10019,21,,,10037,13,10040,21,,,10029.0,3517.3125
4,145800,VEV_4500,749,12,747,17,,,765,12,767,17,,,757.0,0.0
4,145800,VELVETFRUIT_EXTRACT,5254,53,,,,,5260,53,,,,,5257.0,4563.625
4,145800,VEV_5400,7,17,,,,,8,17,,,,,7.5,530.55517578125
4,145800,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,145800,VEV_5200,83,29,,,,,86,29,,,,,84.5,4109.25
4,145800,VEV_5500,1,17,,,,,2,17,,,,,1.5,0.0
4,145800,VEV_5300,33,7,32,10,,,34,17,,,,,33.5,2937.7138671875
4,145800,VEV_4000,1247,15,1244,22,,,1268,15,1270,22,,,1257.5,0.0
4,145800,VEV_5100,161,12,160,17,,,165,12,166,17,,,163.0,-3594.046875
4,145800,VEV_5000,255,12,254,17,,,261,12,262,17,,,258.0,0.0
4,145800,VEV_6000,0,17,,,,,1,17,,,,,0.5,0.0
4,145900,VEV_5000,253,26,,,,,259,8,260,18,,,256.0,0.0
4,145900,VEV_5100,159,26,,,,,164,26,,,,,161.5,-3112.30859375
4,145900,VEV_4000,1245,8,1242,30,,,1266,8,1268,30,,,1255.5,0.0
4,145900,VELVETFRUIT_EXTRACT,5253,17,5252,40,,,5258,57,,,,,5255.5,4920.75
4,145900,VEV_6000,0,24,,,,,1,24,,,,,0.5,0.0
4,145900,VEV_4500,747,8,745,18,,,763,8,765,18,,,755.0,0.0
4,145900,VEV_5400,7,24,,,,,8,24,,,,,7.5,461.736083984375
4,145900,VEV_6500,0,21,,,,,1,21,,,,,0.5,0.0
4,145900,HYDROGEL_PACK,10020,15,10018,22,,,10036,15,10039,22,,,10028.0,3566.625
4,145900,VEV_5500,1,24,,,,,2,24,,,,,1.5,0.0
4,145900,VEV_5200,82,26,,,,,85,26,,,,,83.5,4474.087890625
4,145900,VEV_5300,32,24,,,,,34,24,,,,,33.0,2747.46484375
4,146000,VEV_5400,7,20,,,,,8,20,,,,,7.5,419.747802734375
4,146000,VEV_6500,0,15,,,,,1,15,,,,,0.5,0.0
4,146000,VEV_5500,1,20,,,,,2,20,,,,,1.5,0.0
4,146000,VEV_5200,81,24,,,,,84,24,,,,,82.5,4714.63671875
4,146000,VEV_5300,31,20,,,,,33,20,,,,,32.0,2620.0546875
4,146000,VEV_5000,252,24,,,,,258,6,259,18,,,255.0,0.0
4,146000,VEV_5100,158,24,,,,,163,24,,,,,160.5,-2811.9140625
4,146000,VEV_4000,1244,7,1241,30,,,1265,7,1267,30,,,1254.5,0.0
4,146000,VEV_6000,0,20,,,,,1,20,,,,,0.5,0.0
4,146000,HYDROGEL_PACK,10019,10,10017,24,,,10035,10,10038,24,,,10027.0,3641.0
4,146000,VEV_4500,746,6,744,18,,,762,6,764,18,,,754.0,0.0
4,146000,VELVETFRUIT_EXTRACT,5252,18,5251,38,,,5257,56,,,,,5254.5,5147.25
4,146100,VEV_4500,746,7,744,13,,,762,7,764,13,,,754.0,0.0
4,146100,VEV_5400,7,21,,,,,8,21,,,,,7.5,407.73193359375
4,146100,VEV_6500,0,20,,,,,1,20,,,,,0.5,0.0
4,146100,HYDROGEL_PACK,10019,13,10017,29,,,10035,13,10038,29,,,10027.0,3632.75
4,146100,VEV_5500,1,21,,,,,2,21,,,,,1.5,0.0
4,146100,VEV_5200,81,20,,,,,84,20,,,,,82.5,4787.912109375
4,146100,VEV_5300,31,21,,,,,33,21,,,,,32.0,2582.5166015625
4,146100,VEV_5000,252,7,251,13,,,258,7,259,13,,,255.0,0.0
4,146100,VEV_5100,158,20,,,,,162,7,163,13,,,160.0,-2717.58984375
4,146100,VEV_4000,1243,12,1241,27,,,1264,12,1267,27,,,1253.5,0.0
4,146100,VELVETFRUIT_EXTRACT,5251,51,,,,,5253,9,5256,19,5257,32,5252.0,5215.375
4,146100,VEV_6000,0,21,,,,,1,21,,,,,0.5,0.0
4,146200,HYDROGEL_PACK,10018,14,10015,25,,,10034,14,10036,25,,,10026.0,3734.6875
4,146200,VEV_4500,745,8,743,18,,,761,8,762,18,,,753.0,0.0
4,146200,VELVETFRUIT_EXTRACT,5250,20,5249,30,,,5255,20,5256,30,,,5252.5,5472.625
4,146200,VEV_5400,7,25,,,,,8,25,,,,,7.5,363.09228515625
4,146200,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,146200,VEV_5500,1,25,,,,,2,25,,,,,1.5,0.0
4,146200,VEV_5200,80,26,,,,,83,26,,,,,81.5,5039.4375
4,146200,VEV_5300,31,25,,,,,33,25,,,,,32.0,2438.0595703125
4,146200,VEV_5000,251,8,250,18,,,257,26,,,,,254.0,0.0
4,146200,VEV_5100,157,8,156,18,,,161,26,,,,,159.0,-2373.9375
4,146200,VEV_4000,1242,9,1240,23,,,1263,9,1266,23,,,1252.5,0.0
4,146200,VEV_6000,0,25,,,,,1,25,,,,,0.5,0.0
4,146300,VEV_5000,250,7,249,13,,,256,7,257,13,,,253.0,0.0
4,146300,VEV_5100,156,20,,,,,160,7,161,13,,,158.0,-2176.47265625
4,146300,VEV_4000,1241,12,1239,19,,,1262,12,1265,19,,,1251.5,0.0
4,146300,VELVETFRUIT_EXTRACT,5252,12,5249,54,,,5254,17,5255,37,,,5253.0,5622.375
4,146300,VEV_6000,0,21,,,,,1,21,,,,,0.5,0.0
4,146300,VEV_4500,744,7,742,13,,,760,7,762,13,,,752.0,0.0
4,146300,VEV_5400,7,21,,,,,8,21,,,,,7.5,335.7001953125
4,146300,VEV_6500,0,19,,,,,1,19,,,,,0.5,0.0
4,146300,HYDROGEL_PACK,10016,11,10013,21,,,10032,11,10034,21,,,10024.0,3832.1875
4,146300,VEV_5500,1,21,,,,,2,21,,,,,1.5,0.0
4,146300,VEV_5200,80,7,79,13,,,82,20,,,,,81.0,5184.998046875
4,146300,VEV_5300,31,21,,,,,32,21,,,,,31.5,2355.3291015625
4,146400,VEV_5400,7,24,,,,,8,24,,,,,7.5,384.437255859375
4,146400,VEV_6500,0,18,,,,,1,18,,,,,0.5,0.0
4,146400,VEV_5500,1,24,,,,,2,24,,,,,1.5,0.0
4,146400,VEV_5200,80,21,,,,,83,21,,,,,81.5,4933.833984375
4,146400,VEV_5300,31,24,,,,,33,24,,,,,32.0,2497.701171875
4,146400,VEV_5000,251,21,,,,,257,9,258,12,,,254.0,0.0
4,146400,VEV_4000,1243,12,1240,30,,,1264,12,1266,30,,,1253.5,0.0
4,146400,VEV_5100,157,21,,,,,162,21,,,,,159.5,-2519.1484375
4,146400,VEV_6000,0,24,,,,,1,24,,,,,0.5,0.0
4,146400,HYDROGEL_PACK,10017,10,10015,26,,,10033,10,10036,26,,,10025.0,3748.75
4,146400,VELVETFRUIT_EXTRACT,5250,58,,,,,5256,58,,,,,5253.0,5366.75
4,146400,VEV_4500,745,9,743,12,,,761,9,763,12,,,753.0,0.0
4,146500,VEV_4500,744,7,742,24,,,760,7,762,24,,,752.0,0.0
4,146500,VEV_5400,7,17,,,,,8,17,,,,,7.5,361.250244140625
4,146500,HYDROGEL_PACK,10019,10,10016,22,,,10035,10,10037,22,,,10027.0,3657.875
4,146500,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,146500,VEV_5500,1,17,,,,,2,17,,,,,1.5,0.0
4,146500,VEV_5200,80,31,,,,,83,31,,,,,81.5,5076.939453125
4,146500,VEV_5300,31,17,,,,,33,17,,,,,32.0,2419.8525390625
4,146500,VEV_5000,250,31,,,,,257,31,,,,,253.5,0.0
4,146500,VEV_4000,1242,12,1239,15,,,1263,12,1265,15,,,1252.5,0.0
4,146500,VEV_5100,157,7,156,24,,,161,31,,,,,159.0,-2331.8125
4,146500,VEV_6000,0,17,,,,,1,17,,,,,0.5,0.0
4,146500,VELVETFRUIT_EXTRACT,5250,18,5249,46,,,5255,64,,,,,5252.5,5508.0
4,146600,HYDROGEL_PACK,10020,13,10017,30,,,10036,13,10038,30,,,10028.0,3615.8125
4,146600,VELVETFRUIT_EXTRACT,5249,53,,,,,5254,21,5255,32,,,5251.5,5615.0
4,146600,VEV_4500,744,12,742,15,,,760,12,762,15,,,752.0,0.0
4,146600,VEV_5400,7,22,,,,,8,22,,,,,7.5,344.01025390625
4,146600,VEV_6500,0,16,,,,,1,16,,,,,0.5,0.0
4,146600,VEV_5500,1,22,,,,,2,22,,,,,1.5,0.0
4,146600,VEV_5200,80,12,79,15,,,82,27,,,,,81.0,5182.75
4,146600,VEV_5300,31,22,,,,,32,22,,,,,31.5,2359.185546875
4,146600,VEV_5000,250,12,249,15,,,256,12,257,15,,,253.0,0.0
4,146600,VEV_4000,1241,9,1239,28,,,1262,9,1265,28,,,1251.5,0.0
