timestamp,product,K,S,mid_price,M,IV
139300,VEV_5200,5200,5243.5,81.5,0.9917040144941356,0.012266020244497968
139300,VEV_5300,5300,5243.5,35.0,1.0107752455420997,0.012545525653886577
139300,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
139300,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
139400,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
139400,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
139400,VEV_5200,5200,5243.5,81.5,0.9917040144941356,0.012266020244497968
139400,VEV_5300,5300,5243.5,35.0,1.0107752455420997,0.012545525653886577
139400,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
139400,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
139500,VEV_5300,5300,5243.0,35.0,1.010871638374976,0.01258626794767265
139500,VEV_5400,5400,5243.0,10.5,1.029944688155636,0.012264732467787507
139500,VEV_5500,5500,5243.0,2.5,1.049017737936296,0.012348227547296312
139500,VEV_5000,5000,5243.0,246.0,0.9536524890329964,0.012829173429987392
139500,VEV_5100,5100,5243.0,154.0,0.9727255388136563,0.01203607491780364
139500,VEV_5200,5200,5243.0,81.5,0.9917985885943162,0.01233606815322898
139600,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
139600,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
139600,VEV_5200,5200,5243.5,82.0,0.9917040144941356,0.012378391223269704
139600,VEV_5300,5300,5243.5,35.5,1.0107752455420997,0.012659834302514307
139600,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
139600,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
139700,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
139700,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
139700,VEV_5200,5200,5243.5,82.0,0.9917040144941356,0.012378391223269704
139700,VEV_5300,5300,5243.5,35.5,1.0107752455420997,0.012659834302514307
139700,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
139700,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
139800,VEV_5000,5000,5245.0,247.5,0.9532888465204957,0.012457049341460368
139800,VEV_5100,5100,5245.0,156.0,0.9723546234509056,0.012145408822277314
139800,VEV_5200,5200,5245.0,83.0,0.9914204003813155,0.012392302042142119
139800,VEV_5300,5300,5245.0,36.0,1.0104861773117255,0.012650850503356492
139800,VEV_5400,5400,5245.0,10.5,1.0295519542421354,0.012156328219839804
139800,VEV_5500,5500,5245.0,3.0,1.0486177311725453,0.012710638018097974
139900,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
139900,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
139900,VEV_5500,5500,5244.5,3.0,1.0487177042616074,0.012731207844887713
139900,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
139900,VEV_5100,5100,5244.5,156.0,0.9724473257698542,0.012301083483754732
139900,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
140000,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
140000,VEV_5100,5100,5245.5,157.0,0.9722619388046897,0.012356100115753854
140000,VEV_5200,5200,5245.5,83.5,0.9913258983890955,0.012434245974706055
140000,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
140000,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
140000,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
140100,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
140100,VEV_5100,5100,5245.5,156.5,0.9722619388046897,0.012172692597506892
140100,VEV_5200,5200,5245.5,83.0,0.9913258983890955,0.012321464973958118
140100,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
140100,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
140100,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
140200,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
140200,VEV_5100,5100,5244.5,156.0,0.9724473257698542,0.012301083483754732
140200,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
140200,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
140200,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
140200,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
140300,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
140300,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
140300,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
140300,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
140300,VEV_5100,5100,5245.5,156.0,0.9722619388046897,0.011986284486726471
140300,VEV_5200,5200,5245.5,83.0,0.9913258983890955,0.012321464973958118
140400,VEV_5000,5000,5241.0,245.5,0.9540164090822362,0.013893098832292198
140400,VEV_5200,5200,5241.0,81.5,0.9921770654455256,0.01261311961382291
140400,VEV_5100,5100,5241.0,154.0,0.9730967372638809,0.012636726997157515
140400,VEV_5400,5400,5241.0,10.5,1.0303377218088152,0.012372939795133757
140400,VEV_5300,5300,5241.0,35.0,1.0112573936271705,0.01274870121137544
140400,VEV_5500,5500,5241.0,2.5,1.0494180499904597,0.012428402937120147
140500,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
140500,VEV_5200,5200,5242.5,81.0,0.9918931807343825,0.012293668105044344
140500,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
140500,VEV_5400,5400,5242.5,10.0,1.0300429184549356,0.01210193567091218
140500,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
140500,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
140600,VEV_5000,5000,5240.5,243.0,0.9541074324968991,0.01227723817425917
140600,VEV_5200,5200,5240.5,80.0,0.9922717297967751,0.012346858532639053
140600,VEV_5100,5100,5240.5,152.0,0.9731895811468372,0.012080205657385521
140600,VEV_5400,5400,5240.5,9.5,1.030436027096651,0.01201467827216386
140600,VEV_5300,5300,5240.5,34.0,1.011353878446713,0.012558880603941785
140600,VEV_5500,5500,5240.5,2.5,1.049518175746589,0.012448439039185865
140700,VEV_5400,5400,5240.5,10.0,1.030436027096651,0.012209153275161939
140700,VEV_5300,5300,5240.5,34.0,1.011353878446713,0.012558880603941785
140700,VEV_5500,5500,5240.5,2.5,1.049518175746589,0.012448439039185865
140700,VEV_5000,5000,5240.5,243.5,0.9541074324968991,0.012726711061604355
140700,VEV_5200,5200,5240.5,80.5,0.9922717297967751,0.012458524940362438
140700,VEV_5100,5100,5240.5,153.0,0.9731895811468372,0.012434764182576843
140800,VEV_5000,5000,5239.5,242.5,0.9542895314438401,0.012685669929324345
140800,VEV_5200,5200,5239.5,79.5,0.9924611127015937,0.012372415510204435
140800,VEV_5100,5100,5239.5,152.0,0.9733753220727168,0.012378510417707789
140800,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
140800,VEV_5300,5300,5239.5,34.0,1.0115469033304705,0.012639270920159682
140800,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
140900,VEV_5000,5000,5237.0,241.0,0.9547450830628222,0.013366354231164362
140900,VEV_5200,5200,5237.0,78.5,0.9929348863853351,0.012488809632075208
140900,VEV_5100,5100,5237.0,151.0,0.9738399847240786,0.01274801292127632
140900,VEV_5400,5400,5237.0,9.5,1.031124689707848,0.012200157932231226
140900,VEV_5300,5300,5237.0,33.5,1.0120297880465916,0.012723225559193585
140900,VEV_5500,5500,5237.0,2.5,1.0502195913691044,0.012588606357115164
141000,VEV_5000,5000,5237.5,240.5,0.954653937947494,0.012603490567028426
141000,VEV_5200,5200,5237.5,78.5,0.9928400954653938,0.012421486812016824
141000,VEV_5100,5100,5237.5,150.0,0.9737470167064439,0.012265745095179302
141000,VEV_5400,5400,5237.5,9.5,1.0310262529832936,0.012173695039164528
141000,VEV_5300,5300,5237.5,33.0,1.0119331742243436,0.01256719822460315
141000,VEV_5500,5500,5237.5,2.5,1.0501193317422435,0.012568591520702275
141100,VEV_5400,5400,5237.5,9.5,1.0310262529832936,0.012173695039164528
141100,VEV_5300,5300,5237.5,33.0,1.0119331742243436,0.01256719822460315
141100,VEV_5500,5500,5237.5,2.5,1.0501193317422435,0.012568591520702275
141100,VEV_5000,5000,5237.5,240.0,0.954653937947494,0.012157019241264175
141100,VEV_5200,5200,5237.5,78.0,0.9928400954653938,0.012310385952535141
141100,VEV_5100,5100,5237.5,150.0,0.9737470167064439,0.012265745095179302
141200,VEV_5000,5000,5238.5,241.0,0.9544716999140975,0.01219712315997584
141200,VEV_5200,5200,5238.5,79.0,0.9926505679106614,0.012397289443036762
141200,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141200,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141200,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141200,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141300,VEV_5000,5000,5238.5,241.5,0.9544716999140975,0.012644596478946774
141300,VEV_5200,5200,5238.5,79.0,0.9926505679106614,0.012397289443036762
141300,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141300,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141300,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141300,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141400,VEV_5000,5000,5239.0,242.0,0.9543806069860661,0.01266513725283109
141400,VEV_5200,5200,5239.0,79.0,0.9925558312655087,0.012329239426172058
141400,VEV_5100,5100,5239.0,151.0,0.9734682191257874,0.012174944227311517
141400,VEV_5500,5500,5239.0,2.5,1.0498186676846726,0.012508528950409305
141400,VEV_5300,5300,5239.0,34.0,1.01164344340523,0.012679389127720727
141400,VEV_5400,5400,5239.0,9.5,1.0307310555449514,0.012094238284424892
141500,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141500,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141500,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141500,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141500,VEV_5200,5200,5238.5,79.0,0.9926505679106614,0.012397289443036762
141500,VEV_5000,5000,5238.5,241.5,0.9544716999140975,0.012644596478946774
141600,VEV_5100,5100,5237.0,151.0,0.9738399847240786,0.01274801292127632
141600,VEV_5200,5200,5237.0,78.5,0.9929348863853351,0.012488809632075208
141600,VEV_5000,5000,5237.0,241.0,0.9547450830628222,0.013366354231164362
141600,VEV_5500,5500,5237.0,2.5,1.0502195913691044,0.012588606357115164
141600,VEV_5300,5300,5237.0,33.5,1.0120297880465916,0.012723225559193585
141600,VEV_5400,5400,5237.0,9.5,1.031124689707848,0.012200157932231226
141700,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141700,VEV_5200,5200,5238.5,79.0,0.9926505679106614,0.012397289443036762
141700,VEV_5000,5000,5238.5,241.5,0.9544716999140975,0.012644596478946774
141700,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141700,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141700,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141800,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141800,VEV_5200,5200,5238.5,79.0,0.9926505679106614,0.012397289443036762
141800,VEV_5000,5000,5238.5,242.0,0.9544716999140975,0.013052683693194162
141800,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141800,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141800,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141900,VEV_5500,5500,5238.5,2.5,1.0499188699055073,0.012528552829171324
141900,VEV_5300,5300,5238.5,34.0,1.0117400019089433,0.012719456587794215
141900,VEV_5400,5400,5238.5,9.5,1.0308294359072254,0.012120735269364642
141900,VEV_5100,5100,5238.5,151.0,0.9735611339123795,0.012322170960668519
141900,VEV_5200,5200,5238.5,78.5,0.9926505679106614,0.012285981460729796
141900,VEV_5000,5000,5238.5,241.0,0.9544716999140975,0.01219712315997584
142000,VEV_5100,5100,5239.5,152.0,0.9733753220727168,0.012378510417707789
142000,VEV_5200,5200,5239.5,79.5,0.9924611127015937,0.012372415510204435
142000,VEV_5000,5000,5239.5,243.0,0.9542895314438401,0.013094645202653979
142000,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
142000,VEV_5300,5300,5239.5,34.0,1.0115469033304705,0.012639270920159682
142000,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
142100,VEV_5100,5100,5240.5,152.0,0.9731895811468372,0.012080205657385521
142100,VEV_5200,5200,5240.5,79.5,0.9922717297967751,0.01223511250246698
142100,VEV_5000,5000,5240.5,243.0,0.9541074324968991,0.01227723817425917
142100,VEV_5500,5500,5240.5,2.5,1.049518175746589,0.012448439039185865
142100,VEV_5300,5300,5240.5,34.0,1.011353878446713,0.012558880603941785
142100,VEV_5400,5400,5240.5,9.5,1.030436027096651,0.01201467827216386
142200,VEV_5100,5100,5241.0,153.0,0.9730967372638809,0.0122866365237852
142200,VEV_5200,5200,5241.0,80.5,0.9921770654455256,0.01238972122127401
142200,VEV_5000,5000,5241.0,244.0,0.9540164090822362,0.012747219552919757
142200,VEV_5500,5500,5241.0,2.5,1.0494180499904597,0.012428402937120147
142200,VEV_5300,5300,5241.0,34.5,1.0112573936271705,0.01263373658997102
142200,VEV_5400,5400,5241.0,10.0,1.0303377218088152,0.012182366763191583
142300,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
142300,VEV_5300,5300,5239.5,34.0,1.0115469033304705,0.012639270920159682
142300,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
142300,VEV_5100,5100,5239.5,152.0,0.9733753220727168,0.012378510417707789
142300,VEV_5200,5200,5239.5,79.5,0.9924611127015937,0.012372415510204435
142300,VEV_5000,5000,5239.5,242.5,0.9542895314438401,0.012685669929324345
142400,VEV_5100,5100,5239.5,152.0,0.9733753220727168,0.012378510417707789
142400,VEV_5200,5200,5239.5,79.5,0.9924611127015937,0.012372415510204435
142400,VEV_5000,5000,5239.5,242.0,0.9542895314438401,0.012237196092414799
142400,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
142400,VEV_5300,5300,5239.5,34.0,1.0115469033304705,0.012639270920159682
142400,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
142500,VEV_5100,5100,5240.0,152.0,0.9732824427480916,0.012230832589489978
142500,VEV_5200,5200,5240.0,79.5,0.9923664122137404,0.012303915876452548
142500,VEV_5000,5000,5240.0,243.0,0.9541984732824428,0.012706194526312975
142500,VEV_5500,5500,5240.0,2.5,1.049618320610687,0.012468472067393967
142500,VEV_5300,5300,5240.0,34.0,1.0114503816793894,0.012599101551823689
142500,VEV_5400,5400,5240.0,9.5,1.0305343511450382,0.012041209841082253
142600,VEV_5200,5200,5239.5,79.5,0.9924611127015937,0.012372415510204435
142600,VEV_5100,5100,5239.5,152.0,0.9733753220727168,0.012378510417707789
142600,VEV_5000,5000,5239.5,242.5,0.9542895314438401,0.012685669929324345
142600,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
142600,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
142600,VEV_5300,5300,5239.5,34.0,1.0115469033304705,0.012639270920159682
142700,VEV_5500,5500,5239.5,2.5,1.0497184845882241,0.01248850203380045
142700,VEV_5400,5400,5239.5,9.5,1.0306326939593473,0.012067729826684827
142700,VEV_5300,5300,5239.5,33.5,1.0115469033304705,0.012523660076033786
142700,VEV_5200,5200,5239.5,78.5,0.9924611127015937,0.012149292414307242
142700,VEV_5100,5100,5239.5,150.5,0.9733753220727168,0.011843962662508777
142700,VEV_5000,5000,5239.5,241.0,0.9542895314438401,0.01115181352736079
142800,VEV_5200,5200,5241.5,81.0,0.9920824191548221,0.012432504644903883
142800,VEV_5100,5100,5241.5,154.0,0.9730039110941524,0.012490932960376348
142800,VEV_5000,5000,5241.5,245.0,0.9539254030334828,0.013178467467347058
142800,VEV_5500,5500,5241.5,2.5,1.0493179433368311,0.012408363749087438
142800,VEV_5400,5400,5241.5,10.0,1.0302394352761615,0.012155568363506822
142800,VEV_5300,5300,5241.5,35.0,1.0111609272154918,0.012708172398106147
142900,VEV_5200,5200,5242.5,81.5,0.9918931807343825,0.012405795781922788
142900,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
142900,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
142900,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
142900,VEV_5400,5400,5242.5,10.5,1.0300429184549356,0.012291802612144867
142900,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
143000,VEV_5200,5200,5242.5,81.0,0.9918931807343825,0.012293668105044344
143000,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
143000,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
143000,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
143000,VEV_5400,5400,5242.5,10.5,1.0300429184549356,0.012291802612144867
143000,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
143100,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
143100,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
143100,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
143100,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
143100,VEV_5100,5100,5244.5,156.0,0.9724473257698542,0.012301083483754732
143100,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
143200,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
143200,VEV_5100,5100,5244.5,156.0,0.9724473257698542,0.012301083483754732
143200,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
143200,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
143200,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
143200,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
143300,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
143300,VEV_5100,5100,5244.5,156.0,0.9724473257698542,0.012301083483754732
143300,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
143300,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
143300,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
143300,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
143400,VEV_5200,5200,5241.5,81.5,0.9920824191548221,0.012544315452012136
143400,VEV_5100,5100,5241.5,154.5,0.9730039110941524,0.01266499814984881
143400,VEV_5000,5000,5241.5,246.0,0.9539254030334828,0.013914807407613907
143400,VEV_5500,5500,5241.5,2.5,1.0493179433368311,0.012408363749087438
143400,VEV_5400,5400,5241.5,10.5,1.0302394352761615,0.012345906217047956
143400,VEV_5300,5300,5241.5,35.0,1.0111609272154918,0.012708172398106147
143500,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
143500,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
143500,VEV_5300,5300,5243.5,35.0,1.0107752455420997,0.012545525653886577
143500,VEV_5200,5200,5243.5,82.0,0.9917040144941356,0.012378391223269704
143500,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
143500,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
143600,VEV_5200,5200,5245.5,83.0,0.9913258983890955,0.012321464973958118
143600,VEV_5100,5100,5245.5,156.0,0.9722619388046897,0.011986284486726471
143600,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
143600,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
143600,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
143600,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
143700,VEV_5000,5000,5244.0,247.0,0.9534706331045004,0.012870102559433657
143700,VEV_5100,5100,5244.0,155.0,0.9725400457665904,0.012090781790644177
143700,VEV_5200,5200,5244.0,82.5,0.9916094584286804,0.012420637977528192
143700,VEV_5300,5300,5244.0,35.5,1.0106788710907704,0.012618938488668238
143700,VEV_5400,5400,5244.0,10.5,1.0297482837528604,0.01221055519823464
143700,VEV_5500,5500,5244.0,2.5,1.0488176964149505,0.012308121091853821
143800,VEV_5300,5300,5244.5,35.5,1.0105825150157308,0.012577987822636747
143800,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
143800,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
143800,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
143800,VEV_5100,5100,5244.5,155.5,0.9724473257698542,0.01211810524648532
143800,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
143900,VEV_5300,5300,5243.5,35.0,1.0107752455420997,0.012545525653886577
143900,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
143900,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
143900,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
143900,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
143900,VEV_5200,5200,5243.5,82.0,0.9917040144941356,0.012378391223269704
144000,VEV_5300,5300,5243.5,35.0,1.0107752455420997,0.012545525653886577
144000,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
144000,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
144000,VEV_5000,5000,5243.5,246.0,0.9535615523982073,0.012397180654173973
144000,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
144000,VEV_5200,5200,5243.5,81.5,0.9917040144941356,0.012266020244497968
144100,VEV_5000,5000,5241.5,244.5,0.9539254030334828,0.012767720017897355
144100,VEV_5100,5100,5241.5,153.0,0.9730039110941524,0.012135548129332778
144100,VEV_5200,5200,5241.5,81.0,0.9920824191548221,0.012432504644903883
144100,VEV_5300,5300,5241.5,35.0,1.0111609272154918,0.012708172398106147
144100,VEV_5400,5400,5241.5,10.0,1.0302394352761615,0.012155568363506822
144100,VEV_5500,5500,5241.5,2.5,1.0493179433368311,0.012408363749087438
144200,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
144200,VEV_5400,5400,5242.5,10.0,1.0300429184549356,0.01210193567091218
144200,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
144200,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
144200,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
144200,VEV_5200,5200,5242.5,81.0,0.9918931807343825,0.012293668105044344
144300,VEV_5300,5300,5241.5,35.0,1.0111609272154918,0.012708172398106147
144300,VEV_5400,5400,5241.5,10.0,1.0302394352761615,0.012155568363506822
144300,VEV_5500,5500,5241.5,2.5,1.0493179433368311,0.012408363749087438
144300,VEV_5000,5000,5241.5,244.0,0.9539254030334828,0.012317249539924573
144300,VEV_5100,5100,5241.5,153.0,0.9730039110941524,0.012135548129332778
144300,VEV_5200,5200,5241.5,80.5,0.9920824191548221,0.012320611748732264
144400,VEV_5300,5300,5243.5,35.5,1.0107752455420997,0.012659834302514307
144400,VEV_5400,5400,5243.5,10.5,1.029846476590064,0.012237650016428516
144400,VEV_5500,5500,5243.5,2.5,1.048917707638028,0.012328175893234348
144400,VEV_5000,5000,5243.5,246.5,0.9535615523982073,0.012849641964387966
144400,VEV_5100,5100,5243.5,155.0,0.9726327834461714,0.012245986377132331
144400,VEV_5200,5200,5243.5,82.0,0.9917040144941356,0.012378391223269704
144500,VEV_5000,5000,5244.5,247.0,0.9533797311469158,0.01243710066543181
144500,VEV_5100,5100,5244.5,155.5,0.9724473257698542,0.01211810524648532
144500,VEV_5200,5200,5244.5,82.5,0.9915149203927924,0.012350283536845466
144500,VEV_5300,5300,5244.5,36.0,1.0105825150157308,0.012691953857447019
144500,VEV_5400,5400,5244.5,10.5,1.029650109638669,0.012183447952939637
144500,VEV_5500,5500,5244.5,2.5,1.0487177042616074,0.012288063130720615
144600,VEV_5300,5300,5242.0,35.0,1.0110644792064098,0.012667590874787275
144600,VEV_5400,5400,5242.0,10.0,1.0301411674933232,0.012128758018689867
144600,VEV_5500,5500,5242.0,2.5,1.0492178557802365,0.012388321462925744
144600,VEV_5000,5000,5242.0,245.0,0.9538344143456696,0.012788212474098701
144600,VEV_5100,5100,5242.0,153.5,0.972911102632583,0.012163188402323952
144600,VEV_5200,5200,5242.0,81.0,0.9919877909194964,0.012363242821938921
144700,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
144700,VEV_5400,5400,5242.5,10.5,1.0300429184549356,0.012291802612144867
144700,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
144700,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
144700,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
144700,VEV_5200,5200,5242.5,81.0,0.9918931807343825,0.012293668105044344
144800,VEV_5400,5400,5242.5,10.5,1.0300429184549356,0.012291802612144867
144800,VEV_5300,5300,5242.5,34.5,1.0109680495946591,0.012512294203291507
144800,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
144800,VEV_5000,5000,5242.5,244.0,0.9537434430138293,0.01126424251008852
144800,VEV_5200,5200,5242.5,80.5,0.9918931807343825,0.012181450872413215
144800,VEV_5100,5100,5242.5,153.0,0.9728183118741058,0.011823617552053018
144900,VEV_5000,5000,5242.5,245.0,0.9537434430138293,0.012357230322583039
144900,VEV_5200,5200,5242.5,81.5,0.9918931807343825,0.012405795781922788
144900,VEV_5100,5100,5242.5,154.0,0.9728183118741058,0.012190808145735532
144900,VEV_5400,5400,5242.5,10.5,1.0300429184549356,0.012291802612144867
144900,VEV_5300,5300,5242.5,35.0,1.0109680495946591,0.01262695620530833
144900,VEV_5500,5500,5242.5,2.5,1.0491177873152122,0.012368276066418661
145000,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
145000,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
145000,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
145000,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
145000,VEV_5200,5200,5245.5,83.5,0.9913258983890955,0.012434245974706055
145000,VEV_5100,5100,5245.5,157.0,0.9722619388046897,0.012356100115753854
145100,VEV_5400,5400,5245.5,10.5,1.0294538175579069,0.012129195937788478
145100,VEV_5300,5300,5245.5,36.0,1.0103898579735011,0.012609691470764704
145100,VEV_5500,5500,5245.5,3.0,1.0485177771423124,0.01269006477590248
145100,VEV_5000,5000,5245.5,248.0,0.953197979220284,0.012476990485889038
