timestamp,buyer,seller,symbol,currency,price,quantity
113800,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5240.0,5
113900,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5240.0,5
115000,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,5
115000,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4
117400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,5
117400,SUBMISSION,,VEV_5100,XIRECS,148.0,7
117400,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,4
117500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5
117800,,SUBMISSION,VEV_5100,XIRECS,148.0,1
117800,,SUBMISSION,VEV_5200,XIRECS,77.0,1
117800,,,VEV_4000,XIRECS,1247.0,1
117900,SUBMISSION,,VEV_5200,XIRECS,78.0,1
118100,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5
118500,,SUBMISSION,HYDROGEL_PACK,XIRECS,10042.0,5
118700,,,VEV_5400,XIRECS,9.0,4
118700,,,VEV_5500,XIRECS,2.0,4
118700,,,VEV_6000,XIRECS,0.0,4
118700,,,VEV_6500,XIRECS,0.0,4
119000,,,HYDROGEL_PACK,XIRECS,10028.0,6
119700,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6
119900,SUBMISSION,,HYDROGEL_PACK,XIRECS,10023.0,2
121500,,,HYDROGEL_PACK,XIRECS,10030.0,4
121800,,,VELVETFRUIT_EXTRACT,XIRECS,5243.0,8
122400,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5
122600,SUBMISSION,,HYDROGEL_PACK,XIRECS,10013.0,4
123100,,SUBMISSION,VEV_5100,XIRECS,155.0,3
123100,,SUBMISSION,VEV_5300,XIRECS,36.0,2
123100,,,VEV_4000,XIRECS,1255.0,3
123700,SUBMISSION,,HYDROGEL_PACK,XIRECS,10011.0,2
124700,,,VELVETFRUIT_EXTRACT,XIRECS,5242.0,4
125300,,SUBMISSION,HYDROGEL_PACK,XIRECS,10028.0,4
125700,,SUBMISSION,VEV_5100,XIRECS,150.0,1
125700,,SUBMISSION,VEV_5200,XIRECS,78.0,1
125700,,SUBMISSION,VEV_5300,XIRECS,34.0,1
125700,,,VEV_4000,XIRECS,1249.0,1
125800,SUBMISSION,,VEV_5200,XIRECS,80.0,1
126600,SUBMISSION,,HYDROGEL_PACK,XIRECS,10021.0,6
126600,,,VEV_5400,XIRECS,9.0,5
126600,,,VEV_5500,XIRECS,2.0,5
126600,,,VEV_6000,XIRECS,0.0,5
126600,,,VEV_6500,XIRECS,0.0,5
127100,,,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7
128200,,SUBMISSION,HYDROGEL_PACK,XIRECS,10028.0,2
128700,,,VEV_5200,XIRECS,77.0,3
128700,,,VEV_5300,XIRECS,33.0,3
128700,,,VEV_5400,XIRECS,9.0,3
128700,,,VEV_5500,XIRECS,2.0,3
128700,,,VEV_6000,XIRECS,0.0,3
128700,,,VEV_6500,XIRECS,0.0,3
129000,,,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8
129800,,,VEV_4000,XIRECS,1233.0,1
130000,SUBMISSION,,HYDROGEL_PACK,XIRECS,10015.0,4
130500,SUBMISSION,,VEV_5300,XIRECS,38.0,3
130600,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5
130700,,SUBMISSION,HYDROGEL_PACK,XIRECS,10025.0,2
130800,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,9
131000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5
131100,SUBMISSION,,VEV_5000,XIRECS,253.0,1
131200,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5
131300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5246.0,5
131400,,SUBMISSION,VEV_5000,XIRECS,247.0,1
131500,,SUBMISSION,HYDROGEL_PACK,XIRECS,10019.0,5
131500,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5246.0,5
131700,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5246.0,5
131800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5
131900,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
132000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
132100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
132100,,,VEV_5400,XIRECS,10.0,4
132100,,,VEV_5500,XIRECS,3.0,4
132100,,,VEV_6000,XIRECS,0.0,4
132100,,,VEV_6500,XIRECS,0.0,4
132200,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5
132300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5
132500,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
132500,,,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3
132600,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
132700,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5
132800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5249.0,5
132900,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5
133000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5
133100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
133200,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
133300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
133400,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5
133500,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5
133600,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5
133700,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5
133800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
133900,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5
134000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
134100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
134200,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
134300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
134400,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5
134500,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
134600,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
134800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
134900,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
135000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5252.0,5
135100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5
135900,,,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6
136100,SUBMISSION,,HYDROGEL_PACK,XIRECS,10019.0,6
137700,,,VEV_5300,XIRECS,36.0,4
137700,,,VEV_5400,XIRECS,10.0,4
137700,,,VEV_5500,XIRECS,3.0,4
137700,,,VEV_6000,XIRECS,0.0,4
137700,,,VEV_6500,XIRECS,0.0,4
138200,,SUBMISSION,HYDROGEL_PACK,XIRECS,10022.0,4
139400,,SUBMISSION,VEV_5100,XIRECS,154.0,1
139400,,SUBMISSION,VEV_5200,XIRECS,81.0,1
139400,,SUBMISSION,VEV_5300,XIRECS,35.0,1
139400,,,VEV_4000,XIRECS,1254.0,1
139600,SUBMISSION,,VEV_5200,XIRECS,83.0,1
140700,,SUBMISSION,VEV_5100,XIRECS,152.0,2
140700,,SUBMISSION,VEV_5200,XIRECS,80.0,1
140700,,,VEV_4000,XIRECS,1251.0,2
141100,SUBMISSION,,VEV_5200,XIRECS,79.0,1
141900,,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6
142700,,SUBMISSION,HYDROGEL_PACK,XIRECS,10014.0,6
142700,,,VEV_5400,XIRECS,9.0,5
142700,,,VEV_5500,XIRECS,2.0,5
142700,,,VEV_6000,XIRECS,0.0,5
142700,,,VEV_6500,XIRECS,0.0,5
143600,,,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4
144500,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,7
144800,,,VEV_5400,XIRECS,10.0,3
144800,,,VEV_5500,XIRECS,2.0,3
144800,,,VEV_6000,XIRECS,0.0,3
144800,,,VEV_6500,XIRECS,0.0,3
145100,,,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5
145500,,,VEV_4000,XIRECS,1235.0,2
148500,SUBMISSION,,HYDROGEL_PACK,XIRECS,10000.0,3
148800,,,VEV_4000,XIRECS,1234.0,2
150300,SUBMISSION,,HYDROGEL_PACK,XIRECS,9989.0,3
150700,SUBMISSION,,HYDROGEL_PACK,XIRECS,9991.0,3
151400,,SUBMISSION,HYDROGEL_PACK,XIRECS,10014.0,6
151600,,,VELVETFRUIT_EXTRACT,XIRECS,5245.0,7
152300,,,HYDROGEL_PACK,XIRECS,10019.0,4
153500,,,VELVETFRUIT_EXTRACT,XIRECS,5240.0,7
153700,SUBMISSION,,HYDROGEL_PACK,XIRECS,10013.0,3
155400,,SUBMISSION,VEV_5300,XIRECS,34.0,3
155400,,,VEV_4000,XIRECS,1239.0,2
155400,,,VEV_4500,XIRECS,739.0,2
155400,,,VEV_5000,XIRECS,242.0,2
155400,,,VEV_5100,XIRECS,151.0,2
155400,,,VEV_5200,XIRECS,79.0,2
155400,,,VEV_5300,XIRECS,33.0,2
155400,,,VEV_5400,XIRECS,9.0,2
155400,,,VEV_5500,XIRECS,2.0,2
155400,,,VEV_6000,XIRECS,0.0,2
155400,,,VEV_6500,XIRECS,0.0,2
157200,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5
157500,,SUBMISSION,HYDROGEL_PACK,XIRECS,10032.0,6
158000,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8
158400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5
158500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5
159200,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5232.0,5
160000,,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,8
160100,,,HYDROGEL_PACK,XIRECS,10044.0,4
161200,SUBMISSION,,VEV_5100,XIRECS,150.0,4
165300,,SUBMISSION,VEV_5100,XIRECS,151.0,3
165300,,SUBMISSION,VEV_5200,XIRECS,79.0,3
165300,,SUBMISSION,VEV_5300,XIRECS,34.0,3
165300,,,VEV_4000,XIRECS,1251.0,3
165500,SUBMISSION,,VEV_5200,XIRECS,80.0,3
165600,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6
166000,,,VEV_5400,XIRECS,9.0,5
166000,,,VEV_5500,XIRECS,2.0,5
166000,,,VEV_6000,XIRECS,0.0,5
166000,,,VEV_6500,XIRECS,0.0,5
166900,SUBMISSION,,VEV_5300,XIRECS,36.0,1
167900,,,VEV_4000,XIRECS,1232.0,1
170000,SUBMISSION,,VEV_5300,XIRECS,37.0,3
170200,SUBMISSION,,VEV_5300,XIRECS,37.0,1
170700,SUBMISSION,,VEV_5300,XIRECS,38.0,2
170900,,,VELVETFRUIT_EXTRACT,XIRECS,5249.0,5
172300,,,VEV_5500,XIRECS,3.0,2
172300,,,VEV_6000,XIRECS,0.0,2
172300,,,VEV_6500,XIRECS,0.0,2
173800,,,HYDROGEL_PACK,XIRECS,10037.0,5
174100,,,HYDROGEL_PACK,XIRECS,10040.0,2
174700,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
174800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5
174800,,,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5
174900,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5249.0,5
175100,,SUBMISSION,VEV_5100,XIRECS,158.0,3
175100,,SUBMISSION,VEV_5200,XIRECS,84.0,2
175100,,SUBMISSION,VEV_5300,XIRECS,37.0,2
175100,,SUBMISSION,VEV_5400,XIRECS,11.0,3
175100,,,VEV_4000,XIRECS,1259.0,3
175200,SUBMISSION,,VEV_5200,XIRECS,85.0,1
175200,SUBMISSION,,VEV_5300,XIRECS,38.0,2
175300,,,VELVETFRUIT_EXTRACT,XIRECS,5250.0,7
176700,,,VEV_4000,XIRECS,1238.0,1
177200,SUBMISSION,,HYDROGEL_PACK,XIRECS,10031.0,2
177200,SUBMISSION,,VEV_5200,XIRECS,85.0,1
180300,,SUBMISSION,VEV_5100,XIRECS,157.0,3
180300,,SUBMISSION,VEV_5400,XIRECS,11.0,3
180300,,,VEV_4000,XIRECS,1258.0,3
180800,SUBMISSION,,HYDROGEL_PACK,XIRECS,10019.0,5
181200,,,VEV_4000,XIRECS,1235.0,2
182100,,SUBMISSION,HYDROGEL_PACK,XIRECS,10018.0,6
182100,,,VEV_4000,XIRECS,1237.0,3
182500,SUBMISSION,,HYDROGEL_PACK,XIRECS,10008.0,6
182600,,,VELVETFRUIT_EXTRACT,XIRECS,5245.0,6
183100,,,VEV_4000,XIRECS,1237.0,3
183400,,,HYDROGEL_PACK,XIRECS,10031.0,4
186200,,,VELVETFRUIT_EXTRACT,XIRECS,5242.0,8
189100,SUBMISSION,,HYDROGEL_PACK,XIRECS,9993.0,4
190700,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,3
191300,,SUBMISSION,VEV_5100,XIRECS,158.0,1
191300,,SUBMISSION,VEV_5200,XIRECS,84.0,1
191300,,SUBMISSION,VEV_5300,XIRECS,37.0,1
191300,,SUBMISSION,VEV_5400,XIRECS,11.0,1
191300,,,VEV_4000,XIRECS,1259.0,1
191900,,,VEV_4000,XIRECS,1236.0,1
192100,SUBMISSION,,VEV_5300,XIRECS,38.0,1
192600,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,6
194300,SUBMISSION,,VEV_5200,XIRECS,84.0,1
194700,SUBMISSION,,HYDROGEL_PACK,XIRECS,10007.0,3
195800,,,VELVETFRUIT_EXTRACT,XIRECS,5250.0,7
196600,,,VEV_4000,XIRECS,1234.0,1
197500,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,3
198700,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,5
198700,SUBMISSION,,VEV_5100,XIRECS,152.0,7
198700,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,1
198800,,SUBMISSION,HYDROGEL_PACK,XIRECS,10028.0,5
199000,,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3
200100,,SUBMISSION,HYDROGEL_PACK,XIRECS,10027.0,3
200800,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5238.0,5
201600,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4
202200,SUBMISSION,,HYDROGEL_PACK,XIRECS,9996.0,5
202500,,SUBMISSION,VEV_5100,XIRECS,148.0,1
202500,,,VEV_4000,XIRECS,1247.0,1
203300,SUBMISSION,,HYDROGEL_PACK,XIRECS,10001.0,4
203400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5
203500,SUBMISSION,,HYDROGEL_PACK,XIRECS,10004.0,3
203800,,SUBMISSION,VEV_5100,XIRECS,146.0,1
203800,,SUBMISSION,VEV_5300,XIRECS,32.0,1
203800,,,VEV_4000,XIRECS,1245.0,1
203900,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5
203900,SUBMISSION,,VEV_5100,XIRECS,149.0,5
204800,SUBMISSION,,HYDROGEL_PACK,XIRECS,9994.0,4
205100,SUBMISSION,,HYDROGEL_PACK,XIRECS,9987.0,5
205400,,SUBMISSION,HYDROGEL_PACK,XIRECS,10004.0,4
206300,SUBMISSION,,HYDROGEL_PACK,XIRECS,9982.0,6
207500,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8
207600,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,5
208400,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,5
209200,SUBMISSION,,HYDROGEL_PACK,XIRECS,9973.0,5
213400,SUBMISSION,,HYDROGEL_PACK,XIRECS,9995.0,3
214000,,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,5
215100,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,14
215700,,,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3
217100,,SUBMISSION,HYDROGEL_PACK,XIRECS,10019.0,3
217300,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
217300,SUBMISSION,,VEV_5100,XIRECS,143.0,2
218200,,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8
218300,,,VEV_5300,XIRECS,29.0,5
218300,,,VEV_5400,XIRECS,8.0,5
218300,,,VEV_5500,XIRECS,2.0,5
218300,,,VEV_6000,XIRECS,0.0,5
218300,,,VEV_6500,XIRECS,0.0,5
220600,SUBMISSION,,HYDROGEL_PACK,XIRECS,10014.0,5
220800,,,VEV_5300,XIRECS,31.0,4
220800,,,VEV_5400,XIRECS,8.0,4
220800,,,VEV_5500,XIRECS,2.0,4
220800,,,VEV_6000,XIRECS,0.0,4
220800,,,VEV_6500,XIRECS,0.0,4
221900,,SUBMISSION,HYDROGEL_PACK,XIRECS,10035.0,5
222300,,,HYDROGEL_PACK,XIRECS,10035.0,2
222400,,,VEV_5200,XIRECS,71.0,2
222400,,,VEV_5300,XIRECS,29.0,2
222400,,,VEV_5400,XIRECS,8.0,2
222400,,,VEV_5500,XIRECS,2.0,2
222400,,,VEV_6000,XIRECS,0.0,2
222400,,,VEV_6500,XIRECS,0.0,2
224400,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,4
225000,,,VELVETFRUIT_EXTRACT,XIRECS,5232.0,7
229300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5
229500,,SUBMISSION,VEV_5100,XIRECS,152.0,2
229500,,SUBMISSION,VEV_5300,XIRECS,34.0,2
229500,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4
229500,,,VEV_4000,XIRECS,1252.0,2
229700,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5
229800,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5
230000,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5
230100,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5
230300,SUBMISSION,,HYDROGEL_PACK,XIRECS,9973.0,5
230300,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5
230400,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5
230500,,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5
230900,,SUBMISSION,HYDROGEL_PACK,XIRECS,9983.0,6
231300,SUBMISSION,,HYDROGEL_PACK,XIRECS,9969.0,3
231300,,,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7
233100,,,VEV_4000,XIRECS,1222.0,3
233900,,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8
234500,,,VELVETFRUIT_EXTRACT,XIRECS,5238.0,4
234700,,SUBMISSION,VEV_5100,XIRECS,145.0,2
234700,,SUBMISSION,VEV_5200,XIRECS,75.0,2
234700,,SUBMISSION,VEV_5300,XIRECS,31.0,2
234700,,,VEV_4000,XIRECS,1244.0,2
234800,SUBMISSION,,VEV_5200,XIRECS,76.0,2
235900,SUBMISSION,,HYDROGEL_PACK,XIRECS,9993.0,3
236100,,,VELVETFRUIT_EXTRACT,XIRECS,5228.0,8
236300,SUBMISSION,,HYDROGEL_PACK,XIRECS,9995.0,4
236700,SUBMISSION,,VEV_5100,XIRECS,145.0,3
238800,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
238800,SUBMISSION,,VEV_5100,XIRECS,140.0,1
240100,SUBMISSION,,HYDROGEL_PACK,XIRECS,10014.0,2
240700,,,VEV_4000,XIRECS,1225.0,3
241200,,,VEV_4000,XIRECS,1222.0,1
241400,SUBMISSION,,VEV_5100,XIRECS,146.0,1
243700,,,VEV_5300,XIRECS,31.0,2
243700,,,VEV_5400,XIRECS,9.0,2
243700,,,VEV_5500,XIRECS,2.0,2
243700,,,VEV_6000,XIRECS,0.0,2
243700,,,VEV_6500,XIRECS,0.0,2
243900,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3
245100,,,VELVETFRUIT_EXTRACT,XIRECS,5229.0,8
245700,,,VELVETFRUIT_EXTRACT,XIRECS,5232.0,3
247000,,SUBMISSION,HYDROGEL_PACK,XIRECS,10037.0,6
248100,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,8
250200,,,VEV_5400,XIRECS,9.0,5
250200,,,VEV_5500,XIRECS,2.0,5
250200,,,VEV_6000,XIRECS,0.0,5
250200,,,VEV_6500,XIRECS,0.0,5
251400,,,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4
252100,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,3
252700,,SUBMISSION,VEV_5100,XIRECS,150.0,1
252700,,SUBMISSION,VEV_5300,XIRECS,33.0,1
252700,,,VEV_4000,XIRECS,1250.0,1
253400,,,VEV_5200,XIRECS,80.0,5
253400,,,VEV_5500,XIRECS,2.0,5
253400,,,VEV_6000,XIRECS,0.0,5
253400,,,VEV_6500,XIRECS,0.0,5
254000,,,VELVETFRUIT_EXTRACT,XIRECS,5242.0,7
254300,,,VELVETFRUIT_EXTRACT,XIRECS,5239.0,15
254800,SUBMISSION,,HYDROGEL_PACK,XIRECS,10032.0,4
254900,SUBMISSION,,HYDROGEL_PACK,XIRECS,10037.0,3
256400,SUBMISSION,,HYDROGEL_PACK,XIRECS,10033.0,4
258200,,,HYDROGEL_PACK,XIRECS,10010.0,3
259200,,SUBMISSION,HYDROGEL_PACK,XIRECS,10022.0,4
259900,SUBMISSION,,HYDROGEL_PACK,XIRECS,10002.0,2
260600,,,VELVETFRUIT_EXTRACT,XIRECS,5228.0,6
261600,SUBMISSION,,HYDROGEL_PACK,XIRECS,9996.0,6
261700,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,4
262100,,SUBMISSION,HYDROGEL_PACK,XIRECS,10010.0,6
262500,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,5
263200,,,VEV_4000,XIRECS,1216.0,3
263400,,,VELVETFRUIT_EXTRACT,XIRECS,5231.0,3
263500,,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5
264000,,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,9
265900,SUBMISSION,,HYDROGEL_PACK,XIRECS,9983.0,6
266300,,SUBMISSION,HYDROGEL_PACK,XIRECS,10000.0,6
268100,,SUBMISSION,VEV_5100,XIRECS,148.0,2
268100,,,VEV_4000,XIRECS,1247.0,3
268500,,,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3
268800,,,HYDROGEL_PACK,XIRECS,10005.0,2
269000,,,VEV_5200,XIRECS,76.0,2
269000,,,VEV_5300,XIRECS,32.0,2
269000,,,VEV_5400,XIRECS,9.0,2
269000,,,VEV_5500,XIRECS,2.0,2
269000,,,VEV_6000,XIRECS,0.0,2
269000,,,VEV_6500,XIRECS,0.0,2
270900,SUBMISSION,,HYDROGEL_PACK,XIRECS,9995.0,6
272300,,,VELVETFRUIT_EXTRACT,XIRECS,5233.0,6
273400,,,VEV_5500,XIRECS,2.0,5
273400,,,VEV_6000,XIRECS,0.0,5
273400,,,VEV_6500,XIRECS,0.0,5
276600,,,HYDROGEL_PACK,XIRECS,10001.0,6
277600,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5
277800,,,HYDROGEL_PACK,XIRECS,9990.0,6
281100,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8
281800,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4
281900,,SUBMISSION,HYDROGEL_PACK,XIRECS,10019.0,2
282100,,,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7
283900,,,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6
284600,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7
285000,SUBMISSION,,VEV_5300,XIRECS,35.0,2
285300,SUBMISSION,,VEV_5300,XIRECS,36.0,2
285600,,,VELVETFRUIT_EXTRACT,XIRECS,5245.0,7
285700,,,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5
285800,,SUBMISSION,HYDROGEL_PACK,XIRECS,10025.0,12
285800,,SUBMISSION,HYDROGEL_PACK,XIRECS,10022.0,20
285900,,,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8
287000,,,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7
289400,,,VEV_5300,XIRECS,31.0,2
289400,,,VEV_5400,XIRECS,8.0,2
289400,,,VEV_5500,XIRECS,2.0,2
289400,,,VEV_6000,XIRECS,0.0,2
289400,,,VEV_6500,XIRECS,0.0,2
289600,,,VELVETFRUIT_EXTRACT,XIRECS,5234.0,6
290900,,,VEV_5300,XIRECS,29.0,4
290900,,,VEV_5400,XIRECS,8.0,4
290900,,,VEV_5500,XIRECS,1.0,4
290900,,,VEV_6000,XIRECS,0.0,4
290900,,,VEV_6500,XIRECS,0.0,4
291900,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5
292000,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5
292100,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5229.0,5
292200,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
292200,SUBMISSION,,VEV_5100,XIRECS,142.0,4
292300,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
292500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5
292600,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,5
292600,,,VELVETFRUIT_EXTRACT,XIRECS,5230.0,7
293200,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5229.0,5
293300,,,VELVETFRUIT_EXTRACT,XIRECS,5225.0,3
293400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5228.0,5
293400,,,VELVETFRUIT_EXTRACT,XIRECS,5223.0,6
293500,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5229.0,5
293600,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5229.0,5
293700,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5228.0,5
294300,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
294300,SUBMISSION,,VEV_5100,XIRECS,142.0,2
294300,,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
294800,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5228.0,5
294900,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5226.0,5
295000,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5225.0,5
295100,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5225.0,5
295200,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5224.0,5
295300,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5224.0,5
295400,SUBMISSION,,VELVETFRUIT_EXTRACT,XIRECS,5223.0,5
295400,,,VELVETFRUIT_EXTRACT,XIRECS,5218.0,3
