day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;219900;VEV_4000;1223;9;1221;26;;;1244;9;1247;26;;;1233.5;0.0
3;219900;VEV_5100;144;22;;;;;148;9;149;13;;;146.0;-7923.841796875
3;219900;VEV_5200;74;22;;;;;77;22;;;;;75.5;-12594.70703125
3;219900;HYDROGEL_PACK;10012;13;10009;27;;;10028;13;10030;27;;;10020.0;2730.46875
3;219900;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;219900;VEV_5300;31;27;;;;;33;27;;;;;32.0;-8460.2314453125
3;219900;VEV_5400;8;27;;;;;10;27;;;;;9.0;-2928.34423828125
3;219900;VEV_5500;2;27;;;;;3;27;;;;;2.5;-4.0
3;219900;VEV_4500;726;9;724;13;;;742;9;743;13;;;734.0;0.0
3;219900;VELVETFRUIT_EXTRACT;5231;50;;;;;5236;20;5237;30;;;5233.5;-2880.375
3;220000;VEV_5000;233;25;;;;;239;12;240;13;;;236.0;-115.0
3;220000;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
3;220000;VEV_4000;1223;14;1220;27;;;1244;14;1246;27;;;1233.5;0.0
3;220000;VEV_5100;144;25;;;;;148;25;;;;;146.0;-8005.25390625
3;220000;VELVETFRUIT_EXTRACT;5231;19;5230;34;;;5236;53;;;;;5233.5;-2892.5546875
3;220000;VEV_5200;74;25;;;;;76;12;77;13;;;75.0;-12685.029296875
3;220000;HYDROGEL_PACK;10012;15;10010;25;;;10028;15;10031;25;;;10020.0;2706.375
3;220000;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;220000;VEV_5300;31;19;;;;;32;19;;;;;31.5;-8509.873046875
3;220000;VEV_5400;8;19;;;;;9;19;;;;;8.5;-2940.770263671875
3;220000;VEV_5500;2;19;;;;;3;19;;;;;2.5;-4.0
3;220000;VEV_4500;725;12;724;13;;;741;12;743;13;;;733.0;0.0
3;220100;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;220100;VEV_5300;30;21;;;;;32;21;;;;;31.0;-8626.568359375
3;220100;VEV_5400;8;21;;;;;9;21;;;;;8.5;-2976.869140625
3;220100;VEV_5500;2;21;;;;;3;21;;;;;2.5;-4.0
3;220100;VEV_4500;724;8;722;16;;;740;8;742;16;;;732.0;0.0
3;220100;VELVETFRUIT_EXTRACT;5232;6;5230;24;5229;48;5235;72;;;;;5233.5;-2922.609375
3;220100;VEV_5000;232;24;;;;;238;24;;;;;235.0;-115.0
3;220100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;220100;VEV_4000;1222;14;1219;15;;;1242;14;1245;15;;;1232.0;0.0
3;220100;VEV_5100;143;24;;;;;147;24;;;;;145.0;-8211.908203125
3;220100;VEV_5200;73;24;;;;;76;24;;;;;74.5;-12894.99609375
3;220100;HYDROGEL_PACK;10020;10;10012;13;10010;21;10028;13;10031;21;;;10024.0;2706.96875
3;220200;VEV_5000;232;7;231;14;;;238;21;;;;;235.0;-115.0
3;220200;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;220200;VEV_4000;1221;14;1219;15;;;1242;14;1245;15;;;1231.5;0.0
3;220200;VEV_5100;143;7;142;14;;;147;21;;;;;145.0;-8274.115234375
3;220200;VELVETFRUIT_EXTRACT;5229;69;;;;;5234;22;5235;47;;;5231.5;-2932.0078125
3;220200;VEV_5200;73;21;;;;;75;7;76;14;;;74.0;-12973.078125
3;220200;HYDROGEL_PACK;10011;15;10009;20;;;10027;15;10030;20;;;10019.0;2735.90625
3;220200;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;220200;VEV_5300;30;16;;;;;32;16;;;;;31.0;-8669.44921875
3;220200;VEV_5400;8;16;;;;;9;16;;;;;8.5;-2989.30859375
3;220200;VEV_5500;2;16;;;;;3;16;;;;;2.5;-4.0
3;220200;VEV_4500;724;7;722;14;;;740;7;741;14;;;732.0;0.0
3;220300;VEV_5000;232;22;;;;;238;8;239;14;;;235.0;-115.0
3;220300;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;220300;VEV_4000;1222;9;1219;17;;;1243;9;1245;17;;;1232.5;0.0
3;220300;VEV_5200;73;22;;;;;76;22;;;;;74.5;-12887.029296875
3;220300;VEV_5100;143;22;;;;;147;22;;;;;145.0;-8195.15234375
3;220300;HYDROGEL_PACK;10012;15;10010;21;;;10028;15;10031;21;;;10020.0;2706.46875
3;220300;VEV_5400;8;21;;;;;9;21;;;;;8.5;-2978.351806640625
3;220300;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;220300;VEV_5300;30;21;;;;;32;21;;;;;31.0;-8629.4521484375
3;220300;VEV_4500;724;8;723;14;;;740;8;742;14;;;732.0;0.0
3;220300;VEV_5500;2;21;;;;;3;21;;;;;2.5;-4.0
3;220300;VELVETFRUIT_EXTRACT;5230;21;5229;49;;;5235;70;;;;;5232.5;-2920.1015625
3;220400;VEV_5000;233;18;;;;;239;6;240;12;;;236.0;-115.0
3;220400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;220400;VEV_4000;1223;8;1221;19;;;1244;8;1246;19;;;1233.5;0.0
3;220400;VEV_5200;74;18;;;;;76;6;77;12;;;75.0;-12657.16015625
3;220400;VELVETFRUIT_EXTRACT;5231;17;5230;35;;;5236;17;5237;35;;;5233.5;-2888.2578125
3;220400;VEV_5100;144;18;;;;;148;18;;;;;146.0;-7976.046875
3;220400;HYDROGEL_PACK;10013;12;10011;29;;;10029;12;10032;29;;;10021.0;2683.03125
3;220400;VEV_5400;8;22;;;;;9;22;;;;;8.5;-2939.7138671875
3;220400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;220400;VEV_5300;31;22;;;;;32;22;;;;;31.5;-8504.8896484375
3;220400;VEV_4500;726;6;724;12;;;741;6;743;12;;;733.5;0.0
3;220400;VEV_5500;2;22;;;;;3;22;;;;;2.5;-4.0
3;220500;VEV_5400;8;26;;;;;10;26;;;;;9.0;-2927.587890625
3;220500;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;220500;VEV_5300;31;26;;;;;33;26;;;;;32.0;-8463.5732421875
3;220500;VEV_4500;726;12;724;22;;;742;12;744;22;;;734.0;0.0
3;220500;VEV_5500;2;26;;;;;3;26;;;;;2.5;-4.0
3;220500;VELVETFRUIT_EXTRACT;5231;63;;;;;5236;17;5237;46;;;5233.5;-2878.0625
3;220500;VEV_5000;234;12;233;22;;;240;34;;;;;237.0;-115.0
3;220500;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;220500;VEV_4000;1224;12;1221;29;;;1244;12;1247;29;;;1234.0;0.0
3;220500;VEV_5200;74;34;;;;;77;34;;;;;75.5;-12581.0703125
3;220500;VEV_5100;144;34;;;;;148;12;149;22;;;146.0;-7904.392578125
3;220500;HYDROGEL_PACK;10015;13;10013;26;;;10031;13;10034;26;;;10023.0;2617.75
3;220600;VEV_5000;234;33;;;;;240;11;241;22;;;237.0;-115.0
3;220600;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;220600;VEV_4000;1224;7;1222;30;;;1245;7;1247;30;;;1234.5;0.0
3;220600;VEV_5200;74;33;;;;;77;33;;;;;75.5;-12493.72265625
3;220600;VELVETFRUIT_EXTRACT;5232;25;5231;45;;;5237;70;;;;;5234.5;-2866.2734375
3;220600;VEV_5100;145;11;144;22;;;149;33;;;;;147.0;-7820.279296875
3;220600;HYDROGEL_PACK;10013;11;10011;29;;;10029;11;10032;29;;;10021.0;2673.9375
3;220600;VEV_5400;8;16;;;;;10;16;;;;;9.0;-2912.9853515625
3;220600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;220600;VEV_5300;31;16;;;;;33;16;;;;;32.0;-8416.5498046875
3;220600;VEV_4500;727;11;725;22;;;742;11;744;22;;;734.5;0.0
3;220600;VEV_5500;2;16;;;;;3;16;;;;;2.5;-4.0
3;220700;HYDROGEL_PACK;10011;15;10009;27;;;10027;15;10030;27;;;10019.0;2770.0625
3;220700;VEV_5000;234;6;233;22;;;240;28;;;;;237.0;-115.0
3;220700;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;220700;VEV_4000;1223;9;1221;17;;;1244;9;1247;17;;;1233.5;0.0
3;220700;VEV_5200;74;28;;;;;77;28;;;;;75.5;-12595.455078125
3;220700;VEV_5100;144;28;;;;;148;6;149;22;;;146.0;-7911.32421875
3;220700;VEV_5400;8;20;;;;;10;20;;;;;9.0;-2929.939697265625
3;220700;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
3;220700;VEV_5300;31;20;;;;;33;20;;;;;32.0;-8459.5625
3;220700;VEV_4500;726;6;724;22;;;742;6;743;22;;;734.0;0.0
3;220700;VEV_5500;2;20;;;;;3;20;;;;;2.5;-4.0
3;220700;VELVETFRUIT_EXTRACT;5231;68;;;;;5236;18;5237;50;;;5233.5;-2879.9453125
3;220800;VEV_5000;233;22;;;;;236;4;239;9;240;13;234.5;-115.0
3;220800;VEV_6000;0;25;;;;;1;29;;;;;0.5;0.0
3;220800;VEV_4000;1223;7;1221;30;;;1233;4;1244;7;1246;30;1228.0;0.0
3;220800;VEV_5200;74;22;;;;;75;4;76;9;77;13;74.5;-12678.9296875
3;220800;VELVETFRUIT_EXTRACT;5231;17;5230;35;;;5236;52;;;;;5233.5;-2891.0546875
3;220800;VEV_5100;144;22;;;;;145;4;148;22;;;144.5;-7987.984375
3;220800;VEV_5400;8;25;;;;;9;29;;;;;8.5;-2943.142822265625
3;220800;VEV_6500;0;11;;;;;1;15;;;;;0.5;0.0
3;220800;HYDROGEL_PACK;10011;13;10008;30;;;10027;13;10029;30;;;10019.0;2785.203125
3;220800;VEV_5300;31;25;;;;;32;29;;;;;31.5;-8504.1328125
3;220800;VEV_4500;726;9;724;13;;;733;4;741;9;743;13;729.5;0.0
3;220800;VEV_5500;2;25;;;;;3;29;;;;;2.5;-4.0
3;220900;VEV_5400;8;21;;;;;9;21;;;;;8.5;-2956.4833984375
3;220900;VEV_5300;30;21;;;;;32;21;;;;;31.0;-8558.0361328125
3;220900;VEV_4500;725;7;723;16;;;741;7;743;16;;;733.0;0.0
3;220900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
3;220900;VEV_5500;2;21;;;;;3;21;;;;;2.5;-4.0
3;220900;VELVETFRUIT_EXTRACT;5230;52;;;;;5235;15;5236;37;;;5232.5;-2903.9765625
3;220900;HYDROGEL_PACK;10011;12;10009;22;;;10027;12;10030;22;;;10019.0;2762.1875
3;220900;VEV_5000;233;7;232;16;;;239;23;;;;;236.0;-115.0
3;220900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;220900;VEV_5200;74;7;73;16;;;76;23;;;;;75.0;-12773.525390625
3;220900;VEV_4000;1222;7;1220;15;;;1243;7;1246;15;;;1232.5;0.0
3;220900;VEV_5100;144;7;143;16;;;148;23;;;;;146.0;-8072.43359375
3;221000;VEV_5000;233;28;;;;;239;8;240;20;;;236.0;-115.0
3;221000;VEV_5200;74;28;;;;;76;28;;;;;75.0;-12702.39453125
3;221000;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
3;221000;VEV_4000;1223;8;1220;22;;;1244;8;1246;22;;;1233.5;0.0
3;221000;VEV_5100;144;28;;;;;148;28;;;;;146.0;-8000.82421875
3;221000;VELVETFRUIT_EXTRACT;5231;18;5230;43;;;5236;61;;;;;5233.5;-2893.9609375
3;221000;VEV_5400;8;18;;;;;9;18;;;;;8.5;-2943.699951171875
3;221000;HYDROGEL_PACK;10019;7;10011;10;10009;26;10027;10;10030;26;;;10023.0;2764.90625
3;221000;VEV_5300;31;18;;;;;32;18;;;;;31.5;-8512.09375
3;221000;VEV_4500;725;8;724;20;;;741;8;743;20;;;733.0;0.0
3;221000;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;221000;VEV_5500;2;18;;;;;3;18;;;;;2.5;-4.0
3;221100;HYDROGEL_PACK;10014;11;10011;24;;;10030;11;10032;24;;;10022.0;2708.390625
3;221100;VEV_5000;235;30;;;;;241;11;242;19;;;238.0;-115.0
3;221100;VEV_5200;75;30;;;;;78;30;;;;;76.5;-12335.716796875
3;221100;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;221100;VEV_4000;1225;7;1222;29;;;1246;7;1248;29;;;1235.5;0.0
3;221100;VEV_5100;146;11;145;19;;;150;30;;;;;148.0;-7659.45703125
3;221100;VEV_5400;8;20;;;;;10;20;;;;;9.0;-2886.212646484375
3;221100;VEV_5300;31;20;;;;;33;20;;;;;32.0;-8316.12109375
3;221100;VEV_4500;727;11;726;19;;;743;11;745;19;;;735.0;0.0
3;221100;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;221100;VEV_5500;2;20;;;;;3;20;;;;;2.5;-4.0
3;221100;VELVETFRUIT_EXTRACT;5233;20;5232;48;;;5238;68;;;;;5235.5;-2843.515625
3;221200;VEV_5000;233;31;;;;;239;8;240;23;;;236.0;-115.0
3;221200;VEV_5200;74;31;;;;;76;31;;;;;75.0;-12705.3203125
3;221200;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;221200;VEV_4000;1223;10;1220;29;;;1244;10;1246;29;;;1233.5;0.0
3;221200;VEV_5100;144;31;;;;;148;31;;;;;146.0;-8013.919921875
3;221200;VELVETFRUIT_EXTRACT;5231;16;5230;41;;;5236;57;;;;;5233.5;-2895.21875
3;221200;VEV_5400;8;20;;;;;9;20;;;;;8.5;-2947.9404296875
3;221200;HYDROGEL_PACK;10021;7;10013;14;10011;25;10029;14;10032;25;;;10025.0;2712.8125
3;221200;VEV_5300;31;7;30;13;;;32;20;;;;;31.5;-8518.453125
3;221200;VEV_4500;725;8;724;23;;;741;8;743;23;;;733.0;0.0
3;221200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;221200;VEV_5500;2;20;;;;;3;20;;;;;2.5;-4.0
3;221300;VEV_5400;8;30;;;;;10;30;;;;;9.0;-2912.646484375
3;221300;VEV_5300;31;30;;;;;33;30;;;;;32.0;-8405.814453125
3;221300;VEV_4500;727;10;725;20;;;742;10;744;20;;;734.5;0.0
3;221300;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;221300;VEV_5500;2;30;;;;;3;30;;;;;2.5;-4.0
3;221300;VELVETFRUIT_EXTRACT;5232;20;5231;37;;;5237;57;;;;;5234.5;-2865.90625
3;221300;HYDROGEL_PACK;10014;13;10011;29;;;10030;13;10032;29;;;10022.0;2703.0625
3;221300;VEV_5000;234;30;;;;;240;10;241;20;;;237.0;-115.0
3;221300;VEV_5200;74;30;;;;;77;30;;;;;75.5;-12494.48046875
3;221300;VEV_6000;0;30;;;;;1;30;;;;;0.5;0.0
3;221300;VEV_4000;1224;14;1222;19;;;1245;14;1247;19;;;1234.5;0.0
3;221300;VEV_5100;145;30;;;;;149;30;;;;;147.0;-7815.0546875
3;221400;VEV_5000;234;19;;;;;240;7;241;12;;;237.0;-115.0
3;221400;VEV_5200;75;7;74;12;;;77;19;;;;;76.0;-12469.361328125
3;221400;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
3;221400;VEV_4000;1224;14;1222;20;;;1245;14;1247;20;;;1234.5;0.0
3;221400;VEV_5100;145;19;;;;;149;19;;;;;147.0;-7794.470703125
3;221400;VELVETFRUIT_EXTRACT;5232;23;5231;42;;;5237;23;5238;42;;;5234.5;-2862.984375
3;221400;HYDROGEL_PACK;10018;15;10015;25;;;10034;15;10036;25;;;10026.0;2600.9375
3;221400;VEV_5500;2;29;;;;;3;29;;;;;2.5;-4.0
3;221400;VEV_5300;31;29;;;;;33;29;;;;;32.0;-8403.8046875
3;221400;VEV_4500;727;7;725;12;;;742;7;744;12;;;734.5;0.0
3;221400;VEV_5400;8;29;;;;;10;29;;;;;9.0;-2908.43505859375
3;221400;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;221500;HYDROGEL_PACK;10020;12;10018;22;;;10036;12;10039;22;;;10028.0;2531.75
3;221500;VEV_5100;145;27;;;;;149;27;;;;;147.0;-7802.78125
3;221500;VEV_5200;75;7;74;20;;;77;27;;;;;76.0;-12476.6875
3;221500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;221500;VEV_4000;1224;14;1222;24;;;1245;14;1247;24;;;1234.5;0.0
3;221500;VEV_5000;234;27;;;;;240;7;241;20;;;237.0;-115.0
3;221500;VEV_5500;2;21;;;;;3;21;;;;;2.5;-4.0
3;221500;VEV_5300;31;21;;;;;33;21;;;;;32.0;-8403.3564453125
3;221500;VEV_4500;727;7;725;20;;;742;7;744;20;;;734.5;0.0
3;221500;VEV_5400;8;21;;;;;10;21;;;;;9.0;-2908.880859375
3;221500;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;221500;VELVETFRUIT_EXTRACT;5232;15;5231;30;;;5237;15;5238;30;;;5234.5;-2864.125
3;221600;VEV_5100;145;12;144;23;;;149;35;;;;;147.0;-7819.5625
3;221600;VEV_5200;74;35;;;;;77;35;;;;;75.5;-12493.45703125
3;221600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;221600;VEV_4000;1224;14;1221;16;;;1245;14;1247;16;;;1234.5;0.0
3;221600;VEV_5000;234;35;;;;;240;12;241;23;;;237.0;-115.0
3;221600;VELVETFRUIT_EXTRACT;5232;23;5231;50;;;5237;73;;;;;5234.5;-2866.5625
3;221600;HYDROGEL_PACK;10019;15;10017;21;;;10035;15;10038;21;;;10027.0;2556.046875
3;221600;VEV_5500;2;22;;;;;3;22;;;;;2.5;-4.0
3;221600;VEV_5300;31;22;;;;;33;22;;;;;32.0;-8416.36328125
3;221600;VEV_4500;726;12;725;23;;;742;12;744;23;;;734.0;0.0
3;221600;VEV_5400;8;22;;;;;10;22;;;;;9.0;-2909.65576171875
3;221600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;221700;VEV_5500;2;22;;;;;3;22;;;;;2.5;-4.0
3;221700;VEV_5300;30;22;;;;;32;22;;;;;31.0;-8598.205078125
3;221700;VEV_4500;725;11;723;20;;;740;11;742;20;;;732.5;0.0
3;221700;VEV_5400;8;22;;;;;9;22;;;;;8.5;-2960.81884765625
3;221700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
3;221700;VELVETFRUIT_EXTRACT;5230;21;5229;37;;;5235;21;5236;37;;;5232.5;-2912.78125
3;221700;HYDROGEL_PACK;10018;10;10015;27;;;10034;10;10036;27;;;10026.0;2594.125
3;221700;VEV_5100;143;31;;;;;147;11;148;20;;;145.0;-8136.83203125
3;221700;VEV_5200;73;31;;;;;76;31;;;;;74.5;-12813.38671875
3;221700;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;221700;VEV_4000;1222;11;1220;21;;;1243;11;1245;21;;;1232.5;0.0
3;221700;VEV_5000;233;11;232;20;;;238;11;239;20;;;235.5;-115.0
3;221800;VEV_5100;144;11;143;12;;;148;23;;;;;146.0;-8066.4921875
3;221800;VEV_5200;74;11;73;12;;;76;23;;;;;75.0;-12740.88671875
3;221800;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;221800;VEV_4000;1223;9;1220;23;;;1243;9;1246;23;;;1233.0;0.0
3;221800;VEV_5000;233;11;232;12;;;239;23;;;;;236.0;-115.0
3;221800;VELVETFRUIT_EXTRACT;5230;54;;;;;5236;54;;;;;5233.0;-2902.125
3;221800;VEV_5500;2;22;;;;;3;22;;;;;2.5;-4.0
3;221800;HYDROGEL_PACK;10018;14;10016;23;;;10034;14;10037;23;;;10026.0;2584.96875
3;221800;VEV_5300;30;22;;;;;32;22;;;;;31.0;-8551.4033203125
3;221800;VEV_4500;725;11;723;12;;;741;11;743;12;;;733.0;0.0
3;221800;VEV_5400;8;22;;;;;9;22;;;;;8.5;-2950.75146484375
3;221800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;221900;HYDROGEL_PACK;10020;11;10017;26;;;10036;11;10038;26;;;10028.0;2547.109375
3;221900;VEV_5100;141;32;;;;;145;32;;;;;143.0;-8604.8984375
3;221900;VEV_5200;72;32;;;;;74;32;;;;;73.0;-13301.48046875
3;221900;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;221900;VEV_4000;1219;12;1217;15;;;1240;12;1243;15;;;1229.5;0.0
3;221900;VEV_5000;230;11;229;21;;;236;32;;;;;233.0;-115.0
3;221900;VEV_5500;2;27;;;;;3;27;;;;;2.5;-4.0
3;221900;VEV_4500;722;11;720;21;;;738;11;739;21;;;730.0;0.0
3;221900;VEV_5300;29;27;;;;;31;27;;;;;30.0;-8861.3134765625
3;221900;VEV_5400;8;27;;;;;9;27;;;;;8.5;-3038.491943359375
3;221900;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
3;221900;VELVETFRUIT_EXTRACT;5227;52;;;;;5232;16;5233;36;;;5229.5;-2981.8984375
3;222000;VEV_4000;1220;9;1217;25;;;1240;9;1243;25;;;1230.0;0.0
3;222000;VEV_5100;141;26;;;;;145;26;;;;;143.0;-8582.69140625
3;222000;VEV_5200;72;26;;;;;74;8;75;18;;;73.0;-13270.982421875
3;222000;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;222000;VEV_5000;230;26;;;;;236;26;;;;;233.0;-115.0
3;222000;VEV_5500;2;27;;;;;3;27;;;;;2.5;-4.0
3;222000;HYDROGEL_PACK;10022;10;10020;22;;;10039;10;10041;22;;;10030.5;2497.71875
3;222000;VEV_4500;722;8;720;18;;;738;8;739;18;;;730.0;0.0
3;222000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;222000;VEV_5300;30;7;29;20;;;31;27;;;;;30.5;-8845.4130859375
3;222000;VEV_5400;8;27;;;;;9;27;;;;;8.5;-3037.85888671875
3;222000;VELVETFRUIT_EXTRACT;5227;67;;;;;5232;22;5233;45;;;5229.5;-2978.78125
3;222100;VEV_5500;2;25;;;;;3;25;;;;;2.5;-4.0
3;222100;VEV_4500;722;9;720;12;;;738;9;739;12;;;730.0;0.0
3;222100;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;222100;VEV_5300;29;25;;;;;31;25;;;;;30.0;-8850.6650390625
3;222100;VEV_5400;8;25;;;;;9;25;;;;;8.5;-3043.2255859375
3;222100;VELVETFRUIT_EXTRACT;5227;67;;;;;5232;22;5233;45;;;5229.5;-2980.8203125
3;222100;HYDROGEL_PACK;10022;12;10019;22;;;10038;12;10040;22;;;10030.0;2518.78125
3;222100;VEV_4000;1219;15;1217;21;;;1240;15;1243;21;;;1229.5;0.0
3;222100;VEV_5100;141;21;;;;;145;21;;;;;143.0;-8599.072265625
3;222100;VEV_5200;72;21;;;;;74;9;75;12;;;73.0;-13289.27734375
3;222100;VEV_5000;230;9;229;12;;;236;21;;;;;233.0;-115.0
3;222100;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;222200;VELVETFRUIT_EXTRACT;5226;68;;;;;5232;68;;;;;5229.0;-2998.71875
3;222200;VEV_4000;1219;8;1216;18;;;1239;8;1242;18;;;1229.0;0.0
3;222200;VEV_5100;140;24;;;;;144;9;145;15;;;142.0;-8721.13671875
3;222200;VEV_5200;71;24;;;;;74;24;;;;;72.5;-13408.94921875
3;222200;VEV_5000;229;24;;;;;235;9;236;15;;;232.0;-115.0
3;222200;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;222200;VEV_5500;2;24;;;;;3;24;;;;;2.5;-4.0
3;222200;HYDROGEL_PACK;10021;12;10018;25;;;10037;12;10039;25;;;10029.0;2551.96875
3;222200;VEV_4500;721;9;719;15;;;737;9;739;15;;;729.0;0.0
3;222200;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;222200;VEV_5300;29;24;;;;;31;24;;;;;30.0;-8924.203125
3;222200;VEV_5400;8;24;;;;;9;24;;;;;8.5;-3062.4541015625
3;222300;VELVETFRUIT_EXTRACT;5226;62;;;;;5232;62;;;;;5229.0;-2997.8515625
3;222300;HYDROGEL_PACK;10019;11;10016;21;;;10035;11;10037;21;;;10027.0;2620.5625
3;222300;VEV_4000;1219;7;1216;29;;;1239;7;1242;29;;;1229.0;0.0
3;222300;VEV_5100;140;19;;;;;144;7;145;12;;;142.0;-8720.060546875
3;222300;VEV_5200;71;19;;;;;74;19;;;;;72.5;-13409.40625
3;222300;VEV_5000;229;19;;;;;235;7;236;12;;;232.0;-115.0
3;222300;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;222300;VEV_5500;2;25;;;;;3;25;;;;;2.5;-4.0
3;222300;VEV_4500;721;7;719;12;;;737;7;739;12;;;729.0;0.0
3;222300;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;222300;VEV_5300;29;25;;;;;31;25;;;;;30.0;-8921.798828125
3;222300;VEV_5400;8;25;;;;;9;25;;;;;8.5;-3061.2841796875
3;222400;VEV_4000;1218;12;1215;19;;;1227;2;1238;12;1241;19;1222.5;0.0
3;222400;VEV_5100;139;27;;;;;141;2;143;7;144;20;140.0;-8928.6015625
3;222400;VEV_5200;71;25;;;;;73;27;;;;;72.0;-13625.111328125
3;222400;VEV_5000;228;27;;;;;231;2;234;27;;;229.5;-115.0
3;222400;VEV_6000;0;18;;;;;1;20;;;;;0.5;0.0
3;222400;VEV_5500;2;18;;;;;3;20;;;;;2.5;-4.0
3;222400;HYDROGEL_PACK;10017;15;10014;22;;;10033;15;10035;22;;;10025.0;2680.9375
3;222400;VEV_4500;720;7;718;20;;;727;2;736;7;737;20;723.5;0.0
3;222400;VEV_6500;0;15;;;;;1;17;;;;;0.5;0.0
3;222400;VEV_5300;29;18;;;;;31;20;;;;;30.0;-9040.1044921875
3;222400;VEV_5400;8;18;;;;;9;20;;;;;8.5;-3097.62353515625
3;222400;VELVETFRUIT_EXTRACT;5225;48;;;;;5230;15;5231;33;;;5227.5;-3028.609375
3;222500;VEV_4500;719;11;718;20;;;735;11;737;20;;;727.0;0.0
3;222500;VEV_5500;2;20;;;;;3;20;;;;;2.5;-4.0
3;222500;VEV_5400;7;20;;;;;9;20;;;;;8.0;-3114.984130859375
3;222500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;222500;VEV_5300;29;20;;;;;30;20;;;;;29.5;-9098.1171875
3;222500;VELVETFRUIT_EXTRACT;5225;19;5224;40;;;5230;59;;;;;5227.5;-3044.3359375
3;222500;HYDROGEL_PACK;10016;11;10013;28;;;10032;11;10034;28;;;10024.0;2713.84375
3;222500;VEV_4000;1217;12;1214;22;;;1238;12;1240;22;;;1227.5;0.0
3;222500;VEV_5100;139;31;;;;;143;31;;;;;141.0;-9032.994140625
3;222500;VEV_5200;70;31;;;;;73;31;;;;;71.5;-13737.43359375
3;222500;VEV_5000;228;11;227;20;;;233;11;234;20;;;230.5;-115.0
3;222500;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
3;222600;VELVETFRUIT_EXTRACT;5224;21;5223;31;;;5229;21;5230;31;;;5226.5;-3060.53125
3;222600;VEV_4000;1216;11;1214;19;;;1237;11;1239;19;;;1226.5;0.0
3;222600;VEV_5200;70;25;;;;;72;10;73;15;;;71.0;-13846.890625
3;222600;VEV_5100;138;25;;;;;142;10;143;15;;;140.0;-9138.919921875
3;222600;VEV_5000;227;10;226;15;;;233;25;;;;;230.0;-115.0
3;222600;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;222600;HYDROGEL_PACK;10014;11;10012;28;;;10030;11;10033;28;;;10022.0;2750.34375
